Client,Round,Accuracy,Loss
0,1,0,1.80358850955963
0,2,0,1.81461298465729
0,3,0.2,1.79927945137024
0,4,0.2,1.69006311893463
0,5,0.4,1.45971977710724
0,6,0.2,1.95514941215515
0,7,0.4,1.6446088552475
0,8,0.6,1.13486266136169
0,9,0.6,1.14193630218506
0,10,0.6,0.913450062274933
0,11,0.8,0.907285094261169
0,12,1,0.467732816934586
0,13,1,0.414482593536377
0,14,1,0.112293384969234
0,15,1,0.142308995127678
0,16,1,0.257157146930695
0,17,1,0.074002131819725
0,18,1,0.0504311099648476
0,19,1,0.123353637754917
0,20,1,0.0433197095990181
1,1,0.2,1.80360865592957
1,2,0.2,1.78445553779602
1,3,0.2,1.75394558906555
1,4,0.6,1.5658495426178
1,5,0.4,1.48405158519745
1,6,0,1.83916163444519
1,7,0.2,2.01142072677612
1,8,0.4,1.68256449699402
1,9,0.4,1.22572541236877
1,10,0.4,0.998688697814941
1,11,0.6,0.917988121509552
1,12,1,0.400088727474213
1,13,1,0.414417594671249
1,14,1,0.35455721616745
1,15,0.8,0.617221236228943
1,16,1,0.038443498313427
1,17,1,0.0444239862263203
1,18,1,0.121819213032722
1,19,1,0.249981477856636
1,20,1,0.0609014332294464
2,1,0.2,1.790158867836
2,2,0.2,1.75643670558929
2,3,0.2,1.82525706291199
2,4,0.6,1.66674637794495
2,5,0,1.72143077850342
2,6,0.4,1.41095113754272
2,7,0.6,1.1942435503006
2,8,0.4,1.63901448249817
2,9,0.6,1.43647658824921
2,10,0,1.45885336399078
2,11,1,0.437757253646851
2,12,0.8,0.360362589359283
2,13,0.8,0.457143306732178
2,14,1,0.0999397858977318
2,15,1,0.0817340463399887
2,16,1,0.16382659971714
2,17,1,0.133526682853699
2,18,1,0.0321480929851532
2,19,1,0.138801872730255
2,20,1,0.0515395812690258
3,1,0.6,1.78069376945496
3,2,0.2,1.76692509651184
3,3,0.2,1.72086775302887
3,4,0.4,1.66529309749603
3,5,0.8,1.25410747528076
3,6,0.6,1.23525786399841
3,7,0.6,1.07473278045654
3,8,0.4,1.40463507175446
3,9,0.2,1.33930146694183
3,10,0.8,0.774481117725372
3,11,0.8,0.594688594341278
3,12,1,0.329988658428192
3,13,1,0.25762289762497
3,14,1,0.32682278752327
3,15,1,0.166238635778427
3,16,1,0.0938848257064819
3,17,1,0.145949199795723
3,18,1,0.0667892843484879
3,19,1,0.0483520478010178
3,20,1,0.114641904830933
4,1,0,1.80505204200745
4,2,0.2,1.7923469543457
4,3,0.4,1.70444715023041
4,4,0.2,1.89356195926666
4,5,0.4,1.6061954498291
4,6,0.4,1.66236138343811
4,7,0.4,1.22965157032013
4,8,0.4,1.40129446983337
4,9,0.6,0.749729037284851
4,10,0.6,0.771829903125763
4,11,0.8,0.567369937896729
4,12,1,0.352030903100967
4,13,1,0.515903115272522
4,14,1,0.119004249572754
4,15,1,0.167756006121635
4,16,1,0.0891702622175217
4,17,1,0.177532836794853
4,18,1,0.195549517869949
4,19,1,0.04173618927598
4,20,1,0.109886966645718
5,1,0,1.80738997459412
5,2,0.2,1.76412892341614
5,3,0.8,1.65780925750732
5,4,0,2.03665614128113
5,5,0.4,1.68866419792175
5,6,0.4,1.80229032039642
5,7,0.6,1.33454608917236
5,8,0.4,1.15059125423431
5,9,1,0.467568248510361
5,10,0.8,0.760121643543243
5,11,1,0.362979501485825
5,12,1,0.175630331039429
5,13,1,0.267613738775253
5,14,1,0.10004810988903
5,15,1,0.115520641207695
5,16,1,0.151400357484818
5,17,1,0.111130453646183
5,18,1,0.072425939142704
5,19,1,0.0620879642665386
5,20,0.8,0.395160853862762
6,1,0,1.79898571968079
6,2,0,1.80259156227112
6,3,0.2,1.78320443630219
6,4,0.8,1.50351500511169
6,5,0.4,1.72424340248108
6,6,0.2,1.98279130458832
6,7,1,0.744169294834137
6,8,0.4,1.24991488456726
6,9,0.6,1.09652543067932
6,10,0.8,0.562795460224152
6,11,1,0.608556389808655
6,12,1,0.477478832006454
6,13,1,0.302918821573257
6,14,0.6,0.534814953804016
6,15,1,0.1296806037426
6,16,1,0.0513023920357227
6,17,1,0.173325717449188
6,18,1,0.110506549477577
6,19,1,0.343121707439423
6,20,1,0.0310795661062002
7,1,0.4,1.78379476070404
7,2,0.4,1.74639964103699
7,3,0.2,1.83316445350647
7,4,0.6,1.67277872562408
7,5,0.4,1.56404972076416
7,6,0.6,1.5294793844223
7,7,0.8,0.905947864055634
7,8,0.6,1.27069282531738
7,9,0.4,1.59546601772308
7,10,1,0.378428518772125
7,11,0.8,0.667289555072784
7,12,1,0.341152191162109
7,13,1,0.180206149816513
7,14,1,0.145221889019012
7,15,1,0.0750693380832672
7,16,1,0.156338840723038
7,17,1,0.0557010471820831
7,18,1,0.156059890985489
7,19,1,0.0658387765288353
7,20,1,0.0394006185233593
8,1,0,1.79542219638824
8,2,0.6,1.73096942901611
8,3,0.4,1.69530773162842
8,4,0,1.99812090396881
8,5,0.6,1.53479886054993
8,6,0,1.86269986629486
8,7,0.2,1.8721067905426
8,8,0.6,1.1278555393219
8,9,0.6,1.10803818702698
8,10,0.6,1.10828626155853
8,11,1,0.504428446292877
8,12,1,0.587313592433929
8,13,1,0.119278237223625
8,14,1,0.279335021972656
8,15,0.6,0.520907580852509
8,16,1,0.140733659267426
8,17,1,0.100493647158146
8,18,1,0.0251515861600637
8,19,1,0.0246618837118149
8,20,1,0.155662313103676
9,1,0.4,1.79489994049072
9,2,0.8,1.74514508247375
9,3,0.8,1.57277023792267
