Client,Round,Accuracy,Loss
0,1,0.0,1.7870540618896484
1,1,0.4,1.7582347393035889
2,1,0.2,1.7496860027313232
3,1,0.2,1.7989680767059326
4,1,0.0,1.781873106956482
5,1,0.2,1.7657006978988647
6,1,0.0,1.7402935028076172
7,1,0.2,1.7328401803970337
8,1,0.4,1.7232208251953125
9,1,0.2,1.7444959878921509
10,1,0.0,1.769890546798706
11,1,0.0,1.8010724782943726
12,1,0.4,1.7723464965820312
13,1,0.2,1.776178002357483
14,1,0.0,1.7920211553573608
15,1,0.2,1.7683651447296143
16,1,0.0,1.817009687423706
17,1,0.2,1.7524359226226807
18,1,0.0,1.834885597229004
19,1,0.6,1.7539907693862915
0,2,0.2,1.7366214990615845
1,2,0.4,1.7093957662582397
2,2,0.6,1.6572145223617554
3,2,0.4,1.7331373691558838
4,2,0.4,1.7284129858016968
5,2,0.8,1.6605297327041626
6,2,0.2,1.7502877712249756
7,2,0.2,1.7185674905776978
8,2,0.4,1.7090908288955688
9,2,0.0,1.81487238407135
10,2,0.4,1.7617442607879639
11,2,0.4,1.7414884567260742
12,2,0.4,1.6926053762435913
13,2,0.4,1.7663869857788086
14,2,0.6,1.7182918787002563
15,2,0.4,1.7149829864501953
16,2,0.2,1.8313747644424438
17,2,0.4,1.7634689807891846
18,2,0.2,1.7457160949707031
19,2,0.4,1.735988974571228
0,3,0.2,1.7207424640655518
1,3,0.6,1.659105658531189
2,3,0.8,1.5914615392684937
3,3,0.6,1.6264299154281616
4,3,0.0,1.7327489852905273
5,3,0.6,1.7338266372680664
6,3,0.2,1.788246512413025
7,3,0.2,1.722825050354004
8,3,0.2,1.7981255054473877
9,3,0.2,1.8302795886993408
10,3,0.6,1.7025518417358398
11,3,0.4,1.6283676624298096
12,3,0.2,1.7770541906356812
13,3,0.4,1.6908214092254639
14,3,0.4,1.6967077255249023
15,3,0.2,1.7135730981826782
16,3,0.6,1.6504199504852295
17,3,0.4,1.7038930654525757
18,3,0.2,1.7111570835113525
19,3,0.0,1.6953108310699463
0,4,0.2,1.8946863412857056
1,4,0.4,1.5811262130737305
2,4,0.4,1.6388620138168335
3,4,0.4,1.7226730585098267
4,4,0.4,1.818658471107483
5,4,0.2,1.8073279857635498
6,4,0.4,1.656721830368042
7,4,0.0,1.896619439125061
8,4,0.2,1.5771822929382324
9,4,0.4,1.7939914464950562
10,4,0.6,1.690064787864685
11,4,0.2,1.8557493686676025
12,4,0.4,1.7831618785858154
13,4,0.4,1.6836830377578735
14,4,0.2,1.8300869464874268
15,4,0.4,1.6981122493743896
16,4,0.2,1.7058185338974
17,4,0.0,1.6937987804412842
18,4,0.4,1.7193046808242798
19,4,0.6,1.5475876331329346
0,5,0.4,1.5655004978179932
1,5,0.2,1.8197214603424072
2,5,0.6,1.552312970161438
3,5,0.0,2.0961639881134033
4,5,0.0,1.8390510082244873
5,5,0.0,1.8341114521026611
6,5,0.6,1.449307918548584
7,5,0.6,1.458974003791809
8,5,0.2,1.8573038578033447
9,5,0.6,1.5158052444458008
10,5,0.8,1.4444611072540283
11,5,0.6,1.5985713005065918
12,5,0.4,1.5977691411972046
13,5,0.4,1.7388603687286377
14,5,0.6,1.6635363101959229
15,5,0.2,1.8023598194122314
16,5,0.8,1.2767579555511475
17,5,0.2,1.7126888036727905
18,5,0.4,1.5161527395248413
19,5,0.2,1.9232022762298584
0,6,0.4,1.573578953742981
1,6,0.2,1.830651044845581
2,6,0.4,1.7427647113800049
3,6,0.6,1.3594250679016113
4,6,0.8,1.3878103494644165
5,6,0.4,1.6495851278305054
6,6,0.0,1.8327243328094482
7,6,0.6,1.4871889352798462
8,6,0.4,1.3718197345733643
9,6,0.6,1.422491192817688
10,6,0.2,1.687530755996704
11,6,0.6,1.2936660051345825
12,6,0.4,1.596021056175232
13,6,0.4,1.7347748279571533
14,6,0.2,1.8136703968048096
15,6,0.4,1.6605474948883057
16,6,0.2,1.8373959064483643
17,6,0.0,1.8610368967056274
18,6,0.0,1.7786567211151123
19,6,0.4,1.5246028900146484
0,7,0.2,1.775834321975708
1,7,0.4,1.5340529680252075
2,7,0.8,1.2789329290390015
3,7,0.2,1.7309978008270264
4,7,0.6,1.4316051006317139
5,7,0.4,1.4445880651474
6,7,0.6,1.59014093875885
7,7,0.8,1.0198595523834229
8,7,0.2,1.6077064275741577
9,7,0.4,1.583225965499878
10,7,0.6,1.4655282497406006
11,7,0.2,1.7753196954727173
12,7,0.0,2.0091445446014404
13,7,0.4,1.4054358005523682
14,7,0.8,1.4214593172073364
15,7,0.2,1.761324167251587
16,7,0.6,1.43373703956604
17,7,0.2,1.8116823434829712
18,7,0.2,1.6644113063812256
19,7,0.8,1.1966044902801514
0,8,0.6,1.3183096647262573
1,8,0.8,1.1068283319473267
2,8,0.6,1.4095983505249023
3,8,0.4,1.863338828086853
4,8,0.6,1.5429000854492188
5,8,0.6,1.2616592645645142
6,8,0.4,1.3607406616210938
7,8,0.2,1.6846086978912354
8,8,0.6,1.370651125907898
9,8,0.6,1.4267441034317017
10,8,0.4,1.4388673305511475
11,8,0.6,1.357865571975708
12,8,0.4,1.769553542137146
