Client,Round,Accuracy,Loss
0,1,0.2,1.7853314876556396
1,1,0.2,1.7541589736938477
2,1,0.2,1.776659369468689
3,1,0.2,1.7780052423477173
4,1,0.2,1.7718979120254517
5,1,0.0,1.800315260887146
6,1,0.0,1.8061468601226807
7,1,0.4,1.7686431407928467
8,1,0.6,1.7401959896087646
9,1,0.2,1.7562519311904907
10,1,0.2,1.781943917274475
11,1,0.0,1.8073266744613647
12,1,0.4,1.75923752784729
13,1,0.4,1.7698500156402588
14,1,0.4,1.769550085067749
15,1,0.4,1.75724196434021
16,1,0.0,1.8357328176498413
17,1,0.0,1.7847087383270264
18,1,0.2,1.7766937017440796
19,1,0.4,1.749903917312622
0,2,0.2,1.7502835988998413
1,2,0.4,1.7655646800994873
2,2,0.2,1.7801653146743774
3,2,0.0,1.8279016017913818
4,2,0.4,1.7730106115341187
5,2,0.0,1.8357839584350586
6,2,0.0,1.7700027227401733
7,2,0.0,1.8427484035491943
8,2,0.2,1.789442777633667
9,2,0.4,1.7747989892959595
10,2,0.2,1.787536382675171
11,2,0.4,1.7093994617462158
12,2,0.2,1.8187084197998047
13,2,0.4,1.7563488483428955
14,2,0.4,1.7276546955108643
15,2,0.0,1.828993558883667
16,2,0.0,1.810528039932251
17,2,0.4,1.7147066593170166
18,2,0.2,1.8309972286224365
19,2,0.0,1.866966962814331
0,3,0.2,1.7811301946640015
1,3,0.2,1.788970947265625
2,3,0.2,1.81466543674469
3,3,0.0,1.8034992218017578
4,3,0.4,1.706361174583435
5,3,0.2,1.7635364532470703
6,3,0.0,1.818570852279663
7,3,0.0,1.8033367395401
8,3,0.0,1.842573881149292
9,3,0.2,1.7707579135894775
10,3,0.0,1.8353267908096313
11,3,0.0,1.792197585105896
12,3,0.0,1.8915599584579468
13,3,0.0,1.7440754175186157
14,3,0.2,1.7850110530853271
15,3,0.2,1.8559396266937256
16,3,0.2,1.7691415548324585
17,3,0.0,1.814792275428772
18,3,0.0,1.819495439529419
19,3,0.2,1.7719414234161377
0,4,0.0,1.877437949180603
1,4,0.4,1.633258581161499
2,4,0.4,1.7329862117767334
3,4,0.4,1.7922801971435547
4,4,0.0,1.8170192241668701
5,4,0.0,1.7205946445465088
6,4,0.0,1.8793513774871826
7,4,0.0,1.8420305252075195
8,4,0.2,1.8065284490585327
9,4,0.0,1.849757432937622
10,4,0.0,1.8815815448760986
11,4,0.2,1.8316705226898193
12,4,0.0,1.8187719583511353
13,4,0.2,1.7512668371200562
14,4,0.0,1.8711318969726562
15,4,0.0,1.8036832809448242
16,4,0.2,1.8760011196136475
17,4,0.0,1.9599478244781494
18,4,0.0,1.8946964740753174
19,4,0.0,1.8307768106460571
0,5,0.0,1.998437523841858
1,5,0.0,1.8356199264526367
2,5,0.0,1.8334286212921143
3,5,0.2,1.8301111459732056
4,5,0.2,1.6523452997207642
5,5,0.2,1.8121057748794556
6,5,0.2,1.7916326522827148
7,5,0.2,1.7616221904754639
8,5,0.0,1.867079496383667
9,5,0.0,1.834925651550293
10,5,0.2,1.7043828964233398
11,5,0.2,1.7003653049468994
12,5,0.0,1.8318102359771729
13,5,0.2,1.828985571861267
14,5,0.0,1.8173398971557617
15,5,0.0,1.8363186120986938
16,5,0.2,1.7300326824188232
17,5,0.2,1.7876465320587158
18,5,0.2,1.7785648107528687
19,5,0.4,1.8240911960601807
0,6,0.6,1.530055284500122
1,6,0.4,1.7579330205917358
