Client,Round,Accuracy,Loss
0,1,1,5.0258241891861
0,2,0.498305084745763,5.26511168479919
0,3,0.0372881355932203,4.88578224182129
0,4,0,6.03540921211243
0,5,0,5.54921805858612
0,6,0,5.09774243831635
0,7,0,5.88952505588532
0,8,0,5.7974351644516
0,9,0.461016949152542,5.14309024810791
0,10,0,5.75304770469666
0,11,0.955932203389831,4.70434010028839
0,12,0,6.10658979415894
0,13,0.776271186440678,4.98554790019989
0,14,0,5.52226209640503
0,15,0,5.62441658973694
0,16,0,5.58334863185883
0,17,0,5.59006607532501
0,18,0,5.83056366443634
0,19,0,5.98215878009796
0,20,0.952542372881356,4.98483204841614
0,21,0,5.7345621585846
0,22,0,5.74229860305786
0,23,0,5.55156481266022
0,24,0,5.46876847743988
0,25,0.0203389830508475,5.40086495876312
0,26,0.644067796610169,5.10546219348908
0,27,0,5.65096461772919
0,28,0,5.91180992126465
0,29,0.0101694915254237,5.67615437507629
0,30,0,5.21942985057831
1,1,0,5.81052911281586
1,2,0,5.97280406951904
1,3,0.0915254237288136,4.80224430561066
1,4,0.00677966101694915,5.51520681381226
1,5,0.233898305084746,5.05643975734711
1,6,0.488135593220339,5.02020514011383
1,7,0,5.83861351013184
1,8,0,6.00876760482788
1,9,0,6.0568470954895
1,10,0,5.67637348175049
1,11,0,5.33791661262512
1,12,0,5.67653560638428
1,13,0,6.01251077651978
1,14,0,5.50793766975403
1,15,0.772881355932203,4.98247480392456
1,16,0,5.60007464885712
1,17,0,5.58868336677551
1,18,0,5.58935260772705
1,19,0,5.5943831205368
1,20,0,5.3669285774231
1,21,0,5.73768866062164
1,22,0.0169491525423729,5.42348051071167
1,23,0,5.48457503318787
1,24,0,5.8245747089386
1,25,0,5.6439962387085
1,26,0,5.65148043632507
1,27,0.00338983050847458,5.3309371471405
1,28,0.179661016949153,5.30728662014008
1,29,0,5.55344474315643
1,30,0.166101694915254,5.16462516784668
2,1,0,5.81102967262268
2,2,0,5.70786964893341
2,3,0.0813559322033898,5.15317344665527
2,4,0,5.55786895751953
2,5,0,5.58616364002228
2,6,0,5.85374426841736
2,7,0,6.1559374332428
2,8,0.335593220338983,4.80938613414764
2,9,0,5.82761549949646
2,10,0,5.55879139900208
2,11,0,5.83019614219666
2,12,0,6.10846281051636
2,13,0,5.71462285518646
2,14,0,5.52236330509186
2,15,0,5.7226220369339
2,16,0,6.08742737770081
2,17,0,5.59078550338745
2,18,0,5.5224404335022
2,19,0,5.55819869041443
2,20,0,5.76724088191986
2,21,0.586440677966102,5.14352333545685
2,22,0.023728813559322,5.43977916240692
2,23,0.566101694915254,5.19940912723541
2,24,0,5.68134605884552
2,25,0.0169491525423729,5.60446965694428
2,26,0,5.41008603572846
2,27,0,5.60903441905975
2,28,0.0406779661016949,5.53112697601318
2,29,0.0440677966101695,5.39990937709808
2,30,0.122033898305085,5.47930693626404
3,1,0.423728813559322,5.25182783603668
3,2,0,5.78716599941254
3,3,0.0305084745762712,5.47421276569366
3,4,0,6.36887860298157
3,5,0.355932203389831,4.7516587972641
3,6,0,6.27420568466187
3,7,0,5.77429902553558
3,8,0,6.01675415039063
3,9,0,5.82933604717255
3,10,0,5.76877069473267
3,11,0,6.14177298545837
3,12,0,5.48335242271423
3,13,0.996610169491526,4.70569288730621
3,14,0,5.52311754226685
3,15,0,5.58228290081024
3,16,1,4.60642242431641
3,17,0,5.66689205169678
3,18,0.738983050847458,5.03382420539856
3,19,0,5.98679530620575
3,20,0,5.64054322242737
3,21,0,5.55454504489899
3,22,0,5.4634850025177
3,23,0,5.7724552154541
3,24,0,5.82659661769867
3,25,0,5.29478800296783
3,26,0.0677966101694915,5.30035853385925
3,27,0.532203389830509,5.19695746898651
3,28,0.0542372881355932,5.4706791639328
3,29,0,5.34587454795837
3,30,0.00677966101694915,5.39242935180664
4,1,0.640677966101695,5.29308474063873
4,2,0,5.3585969209671
4,3,0,6.0793035030365
4,4,0,6.02354264259338
4,5,0,5.96450746059418
4,6,0.593220338983051,4.73673617839813
4,7,0.101694915254237,4.89115417003632
4,8,0,6.00071239471436
4,9,0,5.58371829986572
4,10,0,5.27706277370453
4,11,0,5.79662549495697
4,12,0.820338983050847,4.94151961803436
4,13,0,5.49413335323334
4,14,0,5.69565832614899
4,15,0.579661016949153,5.11638188362122
4,16,0,5.53268182277679
4,17,1,4.59714543819428
4,18,0,5.5388799905777
4,19,0,5.67304694652557
4,20,0,5.62985777854919
4,21,0.989830508474576,4.85285556316376
4,22,0,5.58583521842957
4,23,0.783050847457627,5.0294224023819
4,24,0,5.4646520614624
4,25,0,5.70607495307922
4,26,0.0406779661016949,5.5347546339035
4,27,0,5.59320986270905
4,28,0,5.60733294487
4,29,0.023728813559322,5.26180851459503
4,30,0,5.2317008972168
5,1,1,5.02913057804108
5,2,0.810169491525424,4.80077147483826
5,3,0.0135593220338983,5.29854679107666
5,4,0,5.91320502758026
5,5,0,5.58172476291657
5,6,0.345762711864407,5.05189204216003
5,7,0.0474576271186441,5.21331310272217
5,8,0,6.11581897735596
5,9,0,5.82973790168762
5,10,0.888135593220339,4.71924960613251
5,11,0,5.53691792488098
5,12,0,5.91618180274963
5,13,0,6.0221312046051
5,14,0,5.86642789840698
5,15,0,6.12519502639771
5,16,0,5.69675636291504
5,17,0,5.66782748699188
5,18,0,5.49917602539063
5,19,0,5.45410466194153
5,20,0,5.60518515110016
5,21,0,5.49585497379303
5,22,0,5.44932270050049
5,23,0,5.59959924221039
5,24,0,5.42067551612854
5,25,0,5.3009819984436
5,26,0.413559322033898,5.32134437561035
5,27,0,5.35887444019318
5,28,0.254237288135593,5.31105577945709
5,29,0,5.54896998405457
5,30,0.0101694915254237,5.6479218006134
6,1,0,5.79099714756012
6,2,0,6.17497897148132
6,3,0.108474576271186,4.81345307826996
6,4,0,6.35709047317505
6,5,0.0101694915254237,5.06184983253479
6,6,0,5.39154577255249
6,7,0.125423728813559,5.20245313644409
6,8,0.186440677966102,5.22097480297089
6,9,0,5.36201953887939
6,10,0,5.27776479721069
6,11,0.949152542372881,4.71588945388794
6,12,0,5.48974347114563
6,13,0.996610169491526,4.70990204811096
6,14,0.993220338983051,4.64473032951355
6,15,0,5.49073123931885
6,16,0.996610169491526,4.60943675041199
6,17,0,5.5933268070221
6,18,0.586440677966102,5.18034040927887
6,19,0,5.63333201408386
6,20,0.96271186440678,4.97084891796112
6,21,0.979661016949153,4.8471999168396
6,22,0,5.58903765678406
6,23,0,5.76854050159454
6,24,0.722033898305085,5.06214725971222
6,25,0,5.42683589458466
6,26,0,5.4060777425766
6,27,0.0101694915254237,5.60539817810059
