Client,Round,Accuracy,Loss
0,1,0.4,1.7662756443023682
1,1,0.0,1.793094277381897
2,1,0.2,1.800294280052185
3,1,0.2,1.8044846057891846
4,1,0.2,1.7921981811523438
5,1,0.2,1.8208065032958984
6,1,0.4,1.774808645248413
7,1,0.4,1.7594311237335205
8,1,0.2,1.7701976299285889
9,1,0.2,1.796844482421875
10,1,0.0,1.8034664392471313
11,1,0.4,1.7768824100494385
12,1,0.2,1.7754547595977783
13,1,0.0,1.817744493484497
14,1,0.0,1.7875560522079468
15,1,0.2,1.773056983947754
16,1,0.0,1.8112624883651733
17,1,0.0,1.8066486120224
18,1,0.2,1.7725814580917358
19,1,0.2,1.7995960712432861
0,2,0.2,1.8089611530303955
1,2,0.0,1.7865636348724365
2,2,0.2,1.8238499164581299
3,2,0.2,1.7692168951034546
4,2,0.0,1.7807855606079102
5,2,0.0,1.8408968448638916
6,2,0.0,1.8316562175750732
7,2,0.2,1.735674262046814
8,2,0.0,1.8219642639160156
9,2,0.0,1.8330692052841187
10,2,0.4,1.7593886852264404
11,2,0.4,1.756460189819336
12,2,0.0,1.8024184703826904
13,2,0.2,1.7992032766342163
14,2,0.2,1.786176085472107
15,2,0.0,1.8017501831054688
16,2,0.0,1.8174253702163696
17,2,0.0,1.8210338354110718
18,2,0.2,1.7607173919677734
19,2,0.2,1.770848035812378
0,3,0.4,1.7220184803009033
1,3,0.2,1.7493562698364258
2,3,0.0,1.8297703266143799
3,3,0.2,1.8100554943084717
4,3,0.0,1.8639968633651733
5,3,0.0,1.8724921941757202
6,3,0.2,1.8227773904800415
7,3,0.2,1.7924808263778687
8,3,0.4,1.7481276988983154
9,3,0.2,1.825378179550171
10,3,0.4,1.6832399368286133
11,3,0.2,1.800876259803772
12,3,0.0,1.8512624502182007
13,3,0.2,1.8315846920013428
14,3,0.2,1.7817885875701904
15,3,0.0,1.8498833179473877
16,3,0.2,1.7851524353027344
17,3,0.0,1.8148962259292603
18,3,0.0,1.9372695684432983
19,3,0.0,1.84243905544281
0,4,0.0,1.8492683172225952
1,4,0.2,1.8811231851577759
2,4,0.0,1.8830360174179077
3,4,0.2,1.7545757293701172
4,4,0.0,1.9147446155548096
5,4,0.2,1.7525794506072998
6,4,0.2,1.8008925914764404
7,4,0.0,1.7770812511444092
8,4,0.4,1.7713897228240967
9,4,0.2,1.7420310974121094
10,4,0.0,1.7950245141983032
11,4,0.4,1.669533133506775
12,4,0.4,1.7057945728302002
13,4,0.0,1.9030990600585938
14,4,0.2,1.874852180480957
15,4,0.2,1.7485166788101196
16,4,0.0,1.7979896068572998
17,4,0.2,1.8048269748687744
18,4,0.2,1.805802345275879
19,4,0.2,1.7282642126083374
