Client,Round,Accuracy,Loss
0,1,0.2,1.7633768320083618
1,1,0.2,1.8187429904937744
2,1,0.4,1.7827609777450562
3,1,0.2,1.7626107931137085
4,1,0.2,1.7701709270477295
5,1,0.0,1.8052918910980225
6,1,0.2,1.761892557144165
7,1,0.0,1.8433456420898438
8,1,0.0,1.8317792415618896
9,1,0.0,1.753143548965454
10,1,0.0,1.7789993286132812
11,1,0.2,1.770998239517212
12,1,0.2,1.772234320640564
13,1,0.0,1.8335416316986084
14,1,0.4,1.7746868133544922
15,1,0.4,1.745876669883728
16,1,0.0,1.8025842905044556
17,1,0.2,1.7822191715240479
18,1,0.0,1.8161386251449585
19,1,0.0,1.8215701580047607
0,2,0.2,1.7949855327606201
1,2,0.2,1.7711210250854492
2,2,0.4,1.7414896488189697
3,2,0.2,1.8129761219024658
4,2,0.2,1.7968273162841797
5,2,0.2,1.7520053386688232
6,2,0.6,1.6972624063491821
7,2,0.4,1.761922836303711
8,2,0.2,1.8076965808868408
9,2,0.2,1.791582703590393
10,2,0.2,1.73186457157135
11,2,0.0,1.7803266048431396
12,2,0.6,1.7371819019317627
13,2,0.2,1.8252465724945068
14,2,0.4,1.7932533025741577
15,2,0.4,1.819068193435669
16,2,0.4,1.784135103225708
17,2,0.0,1.7568094730377197
18,2,0.4,1.780723214149475
19,2,0.4,1.7913357019424438
0,3,0.2,1.7257411479949951
1,3,0.0,1.7519123554229736
2,3,0.4,1.8206398487091064
3,3,0.2,1.7897828817367554
4,3,0.2,1.8245006799697876
5,3,0.4,1.7458845376968384
6,3,0.6,1.7155845165252686
7,3,0.2,1.7468334436416626
8,3,0.2,1.8540681600570679
9,3,0.4,1.752955675125122
10,3,0.0,1.7759441137313843
11,3,0.2,1.7906805276870728
12,3,0.2,1.744571328163147
13,3,0.4,1.838483452796936
14,3,0.2,1.8418382406234741
15,3,0.2,1.7984546422958374
16,3,0.4,1.685112714767456
17,3,0.0,1.7873115539550781
18,3,0.4,1.7093629837036133
19,3,0.0,1.8394298553466797
0,4,0.2,1.7556016445159912
1,4,0.2,1.7346913814544678
2,4,0.4,1.7170240879058838
3,4,0.8,1.6151584386825562
4,4,0.4,1.6999088525772095
5,4,0.4,1.7850297689437866
6,4,0.0,1.8498756885528564
7,4,0.2,1.8719418048858643
8,4,0.4,1.7759599685668945
9,4,0.0,1.7521889209747314
10,4,0.4,1.79231858253479
11,4,0.0,1.7283210754394531
12,4,0.4,1.7580649852752686
13,4,0.2,1.768986463546753
14,4,0.2,1.6862633228302002
15,4,0.0,1.7549865245819092
16,4,0.4,1.702246069908142
17,4,0.2,1.7304264307022095
18,4,0.2,1.7918226718902588
19,4,0.0,1.7833023071289062
0,5,0.2,1.8520405292510986
1,5,0.2,1.7876323461532593
2,5,0.2,1.7966721057891846
3,5,0.2,1.9279181957244873
4,5,0.4,1.7792669534683228
5,5,0.2,1.8320815563201904
6,5,0.0,1.8933448791503906
7,5,0.2,1.8054606914520264
8,5,0.2,1.7876367568969727
9,5,0.0,1.899450659751892
10,5,0.4,1.7219409942626953
11,5,0.4,1.7697347402572632
12,5,0.0,1.890425443649292
13,5,0.2,1.8307631015777588
14,5,0.4,1.6282745599746704
15,5,0.2,1.8799749612808228
16,5,0.2,1.8992725610733032
17,5,0.0,2.0836052894592285
18,5,0.6,1.659757375717163
19,5,0.2,1.7790390253067017
0,6,0.0,1.9416072368621826
1,6,0.0,1.9395116567611694
2,6,0.2,1.8024663925170898
3,6,0.2,1.758318305015564
4,6,0.2,1.8129981756210327
5,6,0.6,1.6492259502410889
6,6,0.4,1.6544078588485718
7,6,0.2,1.8118177652359009
8,6,0.4,1.655141830444336
9,6,0.0,1.9594566822052002
10,6,0.0,1.8046032190322876
11,6,0.2,1.8256200551986694
12,6,0.6,1.548278570175171
13,6,0.6,1.6118385791778564
14,6,0.6,1.5657751560211182
15,6,0.0,2.0314812660217285
16,6,0.2,1.7194249629974365
17,6,0.2,1.785617470741272
18,6,0.4,1.761409044265747
19,6,0.2,1.9810810089111328
0,7,0.6,1.5491344928741455
1,7,0.2,1.5928441286087036
2,7,0.6,1.6235549449920654
3,7,0.6,1.5094798803329468
4,7,0.4,1.7682456970214844
5,7,0.0,1.9339592456817627
6,7,0.2,1.910038709640503
7,7,0.2,1.8778860569000244
8,7,0.4,1.6020276546478271
9,7,0.4,1.7454729080200195
10,7,0.4,1.7279548645019531
11,7,0.4,1.646844506263733
12,7,0.2,1.6997283697128296
13,7,0.4,1.6285440921783447
14,7,0.0,1.7940508127212524
15,7,0.4,1.7164268493652344
16,7,0.4,1.5746654272079468
17,7,0.2,1.7397979497909546
18,7,0.4,1.5185692310333252
19,7,0.4,1.6383975744247437
0,8,0.2,1.6361720561981201
1,8,0.2,1.9280884265899658
2,8,0.0,2.0036377906799316
3,8,0.2,1.6316516399383545
4,8,0.2,1.7653224468231201
5,8,0.2,1.9224166870117188
6,8,0.6,1.5103405714035034
7,8,0.4,1.690497636795044
8,8,0.4,1.802227258682251
9,8,0.0,1.8274004459381104
10,8,0.2,1.7730461359024048
11,8,0.4,1.6924108266830444
12,8,0.2,1.8065446615219116
13,8,0.4,1.7186546325683594
14,8,0.6,1.569854736328125
15,8,0.4,1.7146075963974
16,8,0.4,1.785535454750061
17,8,0.2,1.758191704750061
18,8,0.6,1.626344084739685
19,8,0.2,1.842749834060669
0,9,0.0,1.9608078002929688
1,9,0.0,1.931452751159668
2,9,0.6,1.5175689458847046
3,9,0.0,1.798482894897461
4,9,0.4,1.7026941776275635
5,9,0.6,1.3978912830352783
6,9,0.4,1.5757958889007568
7,9,0.4,1.4442086219787598
8,9,0.2,1.9012451171875
9,9,0.4,1.748427152633667
10,9,0.2,1.5871447324752808
11,9,0.4,1.692795753479004
12,9,0.6,1.5161221027374268
13,9,0.4,1.692378282546997
14,9,0.4,1.58390212059021
15,9,0.6,1.3840410709381104
16,9,0.2,1.8619301319122314
17,9,0.2,1.689054250717163
18,9,0.4,1.810855507850647
19,9,0.2,1.8094335794448853
0,10,0.4,1.496167540550232
1,10,0.2,1.6480308771133423
2,10,0.2,1.764739751815796
3,10,0.4,1.6231027841567993
4,10,0.6,1.4357995986938477
5,10,0.2,1.859398603439331
6,10,0.2,1.7781461477279663
7,10,0.4,1.8744840621948242
8,10,0.4,1.6401751041412354
9,10,0.2,1.785301923751831
10,10,0.2,1.6053844690322876
11,10,0.4,1.6372013092041016
12,10,0.2,2.0070090293884277
13,10,0.4,1.4254612922668457
14,10,0.4,1.6474173069000244
15,10,0.4,1.6499760150909424
16,10,0.6,1.5740947723388672
17,10,0.2,1.6557048559188843
18,10,0.4,1.6769039630889893
19,10,0.2,1.792679786682129
0,11,0.6,1.6268020868301392
1,11,0.6,1.4230048656463623
2,11,0.4,1.4973394870758057
3,11,0.6,1.461505651473999
4,11,0.8,1.2928746938705444
5,11,0.2,1.6450859308242798
6,11,0.4,1.6909509897232056
7,11,0.2,1.8003895282745361
8,11,0.2,1.7289377450942993
9,11,0.6,1.3534891605377197
10,11,0.2,1.6083215475082397
11,11,0.6,1.514801263809204
12,11,0.6,1.4404616355895996
13,11,0.8,1.2464536428451538
14,11,0.2,2.0454916954040527
15,11,0.8,1.451033353805542
16,11,0.2,1.833187460899353
17,11,0.2,1.9680200815200806
18,11,0.4,1.5965262651443481
19,11,0.4,1.7837657928466797
0,12,0.4,1.711426019668579
1,12,0.4,1.4662516117095947
2,12,0.2,1.7557592391967773
3,12,0.6,1.5750739574432373
4,12,0.2,1.7640197277069092
5,12,0.6,1.5265436172485352
6,12,1.0,1.1874425411224365
7,12,0.6,1.6775386333465576
8,12,0.6,1.7466567754745483
9,12,0.4,1.4769448041915894
10,12,0.2,2.004518747329712
11,12,0.4,1.7419936656951904
12,12,0.4,1.7550880908966064
13,12,0.8,1.204187035560608
14,12,0.4,1.5386329889297485
15,12,0.6,1.4915539026260376
16,12,0.2,1.907727599143982
17,12,0.4,1.6905285120010376
18,12,0.6,1.4519133567810059
19,12,0.6,1.3591792583465576
0,13,0.6,1.3112316131591797
1,13,0.4,1.528117060661316
2,13,0.2,1.8586794137954712
3,13,0.6,1.2726037502288818
4,13,0.6,1.3870538473129272
5,13,0.6,1.458343267440796
6,13,0.8,1.4864720106124878
7,13,0.4,1.7466167211532593
8,13,0.8,1.2995998859405518
9,13,0.6,1.5279362201690674
10,13,0.4,1.8000904321670532
11,13,0.6,1.4957749843597412
12,13,0.8,1.3461885452270508
13,13,0.4,1.8394752740859985
14,13,0.4,1.7546974420547485
15,13,0.2,1.9808508157730103
16,13,0.8,1.3188788890838623
17,13,0.2,1.9660959243774414
18,13,0.4,1.6863467693328857
19,13,0.8,1.3095139265060425
0,14,0.2,1.7135345935821533
1,14,0.6,1.579771637916565
2,14,0.2,1.9152246713638306
3,14,0.4,1.517240285873413
4,14,0.6,1.5184266567230225
5,14,0.8,1.3414409160614014
6,14,0.4,1.7382118701934814
7,14,0.2,1.6998018026351929
8,14,0.6,1.4679673910140991
9,14,0.4,1.621996283531189
10,14,0.6,1.336490511894226
11,14,0.4,1.7063356637954712
12,14,0.6,1.4613721370697021
13,14,0.2,1.8695087432861328
14,14,0.8,1.3017098903656006
15,14,0.2,1.5771089792251587
16,14,0.2,1.8854366540908813
17,14,0.4,1.569196343421936
18,14,0.2,1.8803781270980835
19,14,0.6,1.3580005168914795
0,15,0.4,1.3382688760757446
1,15,0.6,1.4583336114883423
2,15,0.2,1.9523204565048218
3,15,0.2,1.7598053216934204
4,15,0.4,1.5768541097640991
5,15,0.6,1.328143835067749
6,15,0.6,1.2677329778671265
7,15,0.6,1.2679170370101929
8,15,0.6,1.5650485754013062
9,15,0.2,2.0385565757751465
10,15,0.2,1.9940286874771118
11,15,0.6,1.7460191249847412
12,15,0.4,1.655023217201233
13,15,0.6,1.49154531955719
14,15,0.4,1.3463243246078491
15,15,0.2,1.6710106134414673
16,15,0.6,1.60886549949646
17,15,0.8,1.3262574672698975
18,15,0.4,1.672814130783081
19,15,0.6,1.5928797721862793
0,16,0.4,1.5455715656280518
1,16,0.4,1.6295435428619385
2,16,0.8,1.342651128768921
3,16,0.4,1.806915283203125
4,16,1.0,0.8185378909111023
5,16,0.8,1.1568454504013062
6,16,0.6,1.360658049583435
7,16,0.6,1.5276216268539429
8,16,0.4,1.5658776760101318
9,16,0.6,1.4242700338363647
10,16,0.4,1.361700177192688
11,16,0.4,1.7109988927841187
12,16,0.4,1.6013755798339844
13,16,0.2,2.0834617614746094
14,16,0.6,1.4928643703460693
15,16,0.4,1.5538009405136108
16,16,0.2,1.7454360723495483
17,16,0.0,2.2502758502960205
18,16,0.2,1.7319622039794922
19,16,0.4,1.7521642446517944
0,17,0.2,1.926674246788025
1,17,0.2,1.7536756992340088
2,17,0.6,1.4218809604644775
3,17,0.2,2.211693286895752
4,17,0.4,1.7063738107681274
5,17,0.8,1.0898706912994385
6,17,0.4,1.6065833568572998
7,17,0.4,1.6783158779144287
8,17,0.6,1.3135411739349365
9,17,0.2,1.8884773254394531
10,17,0.6,1.2161136865615845
11,17,0.4,1.8004798889160156
12,17,0.2,2.0492019653320312
13,17,0.2,1.7045978307724
14,17,0.4,1.3815871477127075
15,17,0.6,1.3886550664901733
16,17,0.6,1.454384446144104
17,17,0.8,1.2338753938674927
18,17,0.6,1.4199516773223877
19,17,0.2,1.7599166631698608
0,18,0.8,1.0544977188110352
1,18,0.4,1.6673972606658936
2,18,0.4,1.4738681316375732
3,18,0.4,1.7837883234024048
4,18,0.6,1.538935899734497
5,18,0.6,1.4857761859893799
6,18,0.8,1.054008960723877
7,18,0.4,1.5960075855255127
8,18,1.0,0.753498375415802
9,18,0.8,0.9743369221687317
10,18,0.4,1.792310357093811
11,18,0.4,1.8175795078277588
12,18,1.0,1.0566093921661377
13,18,0.4,1.61077880859375
14,18,0.6,1.3459993600845337
15,18,0.4,1.5860379934310913
16,18,0.4,1.5964256525039673
17,18,0.6,1.4471521377563477
18,18,0.8,1.270667314529419
19,18,0.2,1.4919224977493286
0,19,0.6,1.370613694190979
1,19,0.4,1.842559814453125
2,19,0.4,1.5645639896392822
3,19,0.6,1.3985474109649658
4,19,0.6,1.4006898403167725
5,19,0.6,1.453622817993164
6,19,0.4,1.5879088640213013
7,19,0.0,2.2604005336761475
8,19,0.2,2.0075604915618896
9,19,0.2,1.8079636096954346
10,19,0.4,1.5201231241226196
11,19,0.2,1.753441572189331
12,19,0.6,1.4211602210998535
13,19,0.4,1.8971868753433228
14,19,0.8,1.0345951318740845
15,19,0.4,1.5104373693466187
16,19,0.4,1.5413738489151
17,19,0.0,2.3475914001464844
18,19,1.0,0.8767489194869995
19,19,0.4,1.445300817489624
0,20,0.6,1.1655223369598389
1,20,0.4,1.7790052890777588
2,20,0.4,1.8653450012207031
3,20,0.0,2.270753860473633
4,20,0.8,1.1116936206817627
5,20,0.6,1.5400965213775635
6,20,0.2,1.7438541650772095
7,20,0.6,1.4017045497894287
8,20,0.6,1.2260993719100952
9,20,0.4,1.792514443397522
10,20,0.8,1.0858105421066284
11,20,0.4,1.8086248636245728
12,20,0.4,1.6310160160064697
13,20,0.4,1.7392597198486328
14,20,0.4,1.6695314645767212
15,20,0.6,1.1652907133102417
16,20,0.2,2.0771870613098145
17,20,0.6,1.5698875188827515
18,20,0.2,1.8105754852294922
19,20,0.2,1.6377846002578735
