Client,Round,Accuracy,Loss
0,1,0.2,1.7812395095825195
1,1,0.2,1.7925103902816772
2,1,0.0,1.8054527044296265
3,1,0.2,1.788748025894165
4,1,0.0,1.80230712890625
5,1,0.2,1.7883259057998657
6,1,0.0,1.7889251708984375
7,1,0.0,1.7983732223510742
8,1,0.0,1.8041183948516846
9,1,0.4,1.7834136486053467
10,1,0.2,1.784621238708496
11,1,0.4,1.774723768234253
12,1,0.2,1.7882198095321655
13,1,0.2,1.7861360311508179
14,1,0.2,1.7953526973724365
15,1,0.2,1.7903156280517578
16,1,0.0,1.8311634063720703
17,1,0.0,1.8070729970932007
18,1,0.2,1.7777560949325562
19,1,0.2,1.7898476123809814
0,2,0.0,1.7879804372787476
1,2,0.0,1.767507791519165
2,2,0.2,1.7752447128295898
3,2,0.0,1.7872241735458374
4,2,0.4,1.7833423614501953
5,2,0.2,1.782088041305542
6,2,0.6,1.7770885229110718
7,2,0.2,1.7745904922485352
8,2,0.2,1.7545397281646729
9,2,0.0,1.8057973384857178
10,2,0.2,1.762878179550171
11,2,0.2,1.8008493185043335
12,2,0.0,1.7698720693588257
13,2,0.6,1.7577743530273438
14,2,0.0,1.7979952096939087
15,2,0.0,1.8248878717422485
16,2,0.2,1.8060601949691772
17,2,0.4,1.7943884134292603
18,2,0.2,1.791761040687561
19,2,0.2,1.7638744115829468
0,3,0.2,1.803396463394165
1,3,0.0,1.8217170238494873
2,3,0.2,1.820403814315796
3,3,0.4,1.7758073806762695
4,3,0.2,1.7597143650054932
5,3,0.0,1.8167285919189453
6,3,0.2,1.7880222797393799
7,3,0.2,1.7765171527862549
8,3,0.2,1.7956775426864624
9,3,0.4,1.7749744653701782
10,3,0.2,1.8169605731964111
11,3,0.2,1.8157926797866821
12,3,0.2,1.804862380027771
13,3,0.2,1.7843544483184814
14,3,0.0,1.7905727624893188
15,3,0.0,1.827823281288147
16,3,0.2,1.7723865509033203
17,3,0.2,1.8045244216918945
18,3,0.0,1.8417012691497803
19,3,0.0,1.7955055236816406
