Round,AvgAccuracy,AvgLoss
1,0.28,1.780066579580307
2,0.28,1.7645632445812225
3,0.25000000000000006,1.767867636680603
4,0.2700000000000001,1.7417970418930053
5,0.30666666666666664,1.7431637644767761
6,0.37000000000000005,1.7101160645484925
7,0.42000000000000004,1.686366230249405
8,0.4966666666666667,1.6108822286128999
9,0.49333333333333335,1.5823976337909698
10,0.5733333333333333,1.5078249990940094
11,0.6866666666666665,1.43377685546875
12,0.7366666666666666,1.3864081382751465
13,0.7899999999999999,1.2988876342773437
14,0.8033333333333333,1.2640940129756928
15,0.8266666666666668,1.1944577038288116
16,0.7766666666666666,1.2055419623851775
17,0.8200000000000001,1.1285380959510802
18,0.8166666666666667,1.1503532171249389
