Client,Round,Accuracy,Loss
client_11,1,0.0,1.793895959854126
client_13,1,0.0,1.8192790746688843
client_6,1,0.0,1.8001760244369507
client_19,1,0.2,1.7640472650527954
client_4,1,0.0,1.7834415435791016
client_16,1,0.2,1.778887152671814
client_3,1,0.2,1.7857744693756104
client_1,1,0.2,1.7977931499481201
client_5,1,0.2,1.7912851572036743
client_0,1,0.0,1.8011095523834229
client_2,1,0.4,1.7510563135147095
client_7,1,0.4,1.7488991022109985
client_9,1,0.0,1.7972790002822876
client_17,1,0.2,1.7790496349334717
client_12,1,0.0,1.8094632625579834
client_10,1,0.4,1.7820310592651367
client_18,1,0.4,1.753544807434082
client_8,1,0.0,1.7814080715179443
client_14,1,0.2,1.7824310064315796
client_15,1,0.2,1.8241322040557861
client_0,2,0.0,1.8699474334716797
client_18,2,0.8,1.6418825387954712
client_1,2,0.2,1.7791332006454468
client_3,2,0.2,1.82415771484375
client_8,2,0.2,1.7832860946655273
client_4,2,0.2,1.803492784500122
client_15,2,0.0,1.8627656698226929
client_9,2,0.2,1.7229448556900024
client_5,2,0.2,1.8081519603729248
client_7,2,0.2,1.8121659755706787
client_11,2,0.6,1.667789101600647
client_6,2,0.0,1.7956116199493408
client_13,2,0.4,1.722496747970581
client_12,2,0.0,1.7986940145492554
client_17,2,0.4,1.7438770532608032
client_2,2,0.0,1.845269799232483
client_14,2,0.2,1.79448664188385
client_16,2,0.2,1.732860803604126
client_10,2,0.4,1.7123796939849854
client_19,2,0.0,1.8328876495361328
client_13,3,0.2,1.8352572917938232
client_2,3,0.0,1.8485580682754517
client_4,3,0.2,1.8494288921356201
client_19,3,0.2,1.8574492931365967
client_1,3,0.0,1.853502631187439
client_14,3,0.2,1.8449360132217407
client_0,3,0.0,1.8275985717773438
client_5,3,0.0,1.8427040576934814
client_12,3,0.0,1.938738465309143
client_15,3,0.4,1.6647526025772095
client_16,3,0.2,1.7466262578964233
client_9,3,0.0,1.8025243282318115
client_18,3,0.0,1.851398229598999
client_3,3,0.0,1.8952159881591797
client_7,3,0.0,1.8576326370239258
client_10,3,0.0,1.867523193359375
client_17,3,0.2,1.741602897644043
client_8,3,0.4,1.6087448596954346
client_11,3,0.2,1.7968555688858032
client_6,3,0.0,1.8529436588287354
client_17,4,0.4,1.833253264427185
client_4,4,0.0,1.9294811487197876
client_0,4,0.0,2.0141403675079346
client_19,4,0.4,1.6790802478790283
client_11,4,0.8,1.5418386459350586
client_9,4,0.2,1.7494916915893555
client_16,4,0.4,1.757261872291565
client_18,4,0.2,1.748196005821228
client_12,4,0.4,1.6757278442382812
client_10,4,0.2,1.8758434057235718
client_8,4,0.4,1.8395893573760986
client_13,4,0.2,1.803575873374939
client_14,4,0.2,1.8915138244628906
client_6,4,0.2,1.8695287704467773
client_3,4,0.4,1.7634494304656982
client_15,4,0.2,1.8446334600448608
client_1,4,0.0,1.9196287393569946
client_7,4,0.0,1.9085397720336914
client_2,4,0.2,1.7389066219329834
client_5,4,0.0,1.7822859287261963
client_3,5,0.6,1.616540551185608
client_18,5,0.2,1.8804023265838623
client_17,5,0.0,2.0610268115997314
client_5,5,0.0,1.8223804235458374
client_8,5,0.2,1.6759986877441406
client_0,5,0.4,1.7974640130996704
client_6,5,0.0,1.9117660522460938
client_9,5,0.4,1.7369897365570068
client_15,5,0.8,1.375619888305664
client_11,5,0.2,1.7942025661468506
client_13,5,0.6,1.5381662845611572
client_10,5,0.0,2.0911881923675537
client_1,5,0.0,1.9956996440887451
client_12,5,0.4,1.6527507305145264
client_14,5,0.2,1.8416668176651
client_4,5,0.0,1.7824156284332275
client_2,5,0.0,2.028918504714966
client_7,5,0.4,1.5536253452301025
client_19,5,0.4,1.7479435205459595
client_16,5,0.2,1.8742873668670654
