Client,Round,Accuracy,Loss
0,1,0.2,1.7817182540893555
1,1,0.2,1.7827885150909424
2,1,0.4,1.761414885520935
3,1,0.2,1.7840534448623657
4,1,0.0,1.7910902500152588
5,1,0.0,1.8102095127105713
6,1,0.2,1.7775166034698486
7,1,0.2,1.7959715127944946
8,1,0.0,1.8036571741104126
9,1,0.4,1.7574405670166016
10,1,0.4,1.7778034210205078
11,1,0.2,1.7910521030426025
12,1,0.4,1.769335150718689
13,1,0.2,1.7787094116210938
14,1,0.6,1.7441761493682861
15,1,0.2,1.7720229625701904
16,1,0.0,1.8132654428482056
17,1,0.0,1.7976620197296143
18,1,0.4,1.7775036096572876
19,1,0.2,1.7750484943389893
0,2,0.0,1.7552846670150757
1,2,0.2,1.7469708919525146
2,2,0.2,1.8239223957061768
3,2,0.6,1.7145299911499023
4,2,0.2,1.8219705820083618
5,2,0.0,1.8214584589004517
6,2,0.2,1.7425731420516968
7,2,0.2,1.8803926706314087
8,2,0.4,1.7739496231079102
9,2,0.0,1.7427219152450562
10,2,0.0,1.7530269622802734
11,2,0.0,1.7547508478164673
12,2,0.4,1.8041499853134155
13,2,0.4,1.7349498271942139
14,2,0.2,1.8374357223510742
15,2,0.4,1.8194830417633057
16,2,0.2,1.7751497030258179
17,2,0.2,1.8264341354370117
18,2,0.2,1.8438584804534912
19,2,0.2,1.7637574672698975
0,3,0.0,1.8732521533966064
1,3,0.4,1.7583853006362915
2,3,0.2,1.7450449466705322
3,3,0.4,1.8014541864395142
4,3,0.2,1.703023910522461
5,3,0.0,1.8550771474838257
6,3,0.2,1.7435569763183594
7,3,0.4,1.69369375705719
8,3,0.2,1.8633387088775635
9,3,0.0,1.7137069702148438
10,3,0.4,1.722661018371582
11,3,0.2,1.6656936407089233
12,3,0.2,1.6979252099990845
13,3,0.0,1.7383291721343994
14,3,0.0,1.7838233709335327
15,3,0.4,1.7489582300186157
16,3,0.6,1.704917550086975
17,3,0.0,1.9196182489395142
18,3,0.2,1.8442695140838623
19,3,0.2,1.796789526939392
0,4,0.4,1.856541395187378
1,4,0.2,1.6732311248779297
2,4,0.0,1.7413666248321533
3,4,0.0,1.7400500774383545
4,4,0.2,1.8148196935653687
5,4,0.0,1.7669159173965454
6,4,0.4,1.8453075885772705
7,4,0.2,1.6695178747177124
8,4,0.2,1.7529128789901733
9,4,0.2,1.7961078882217407
10,4,0.2,1.9802100658416748
11,4,0.6,1.7556464672088623
12,4,0.6,1.6563392877578735
13,4,0.4,1.7198917865753174
14,4,0.4,1.6009706258773804
15,4,0.0,1.8924871683120728
16,4,0.4,1.718505859375
17,4,0.2,1.6152763366699219
18,4,0.2,1.6538581848144531
19,4,0.2,1.8195350170135498
0,5,0.4,1.7810184955596924
1,5,0.2,1.9659740924835205
2,5,0.2,1.8224341869354248
3,5,0.0,1.8853747844696045
4,5,0.2,1.7846415042877197
5,5,0.4,1.8885104656219482
6,5,0.4,1.6556634902954102
7,5,0.0,1.6939424276351929
8,5,0.4,1.77129328250885
9,5,0.2,1.7411184310913086
10,5,0.4,1.5601232051849365
11,5,0.4,1.7146587371826172
12,5,0.2,1.6233822107315063
13,5,0.4,1.6819864511489868
14,5,0.4,1.656114935874939
15,5,0.2,1.6121715307235718
16,5,0.4,1.7441028356552124
17,5,0.6,1.674440622329712
18,5,0.4,1.5100741386413574
19,5,0.6,1.5891004800796509
0,6,0.2,1.7451059818267822
1,6,0.4,1.3548874855041504
2,6,0.0,2.102267265319824
3,6,0.4,1.6989997625350952
4,6,0.2,1.4636400938034058
5,6,0.2,1.7136175632476807
6,6,0.2,1.814449667930603
7,6,0.2,1.753925085067749
8,6,0.8,1.219334363937378
9,6,0.0,1.978340744972229
10,6,0.6,1.5021682977676392
11,6,0.2,1.712188482284546
12,6,0.4,1.6238162517547607
13,6,0.2,1.669759750366211
14,6,0.0,2.07751202583313
15,6,0.2,1.717451810836792
16,6,0.2,1.703258752822876
17,6,0.2,1.7064673900604248
18,6,0.6,1.420770287513733
19,6,0.2,1.713679313659668
0,7,0.6,1.23245108127594
1,7,0.4,1.5684151649475098
2,7,0.0,1.9238879680633545
3,7,0.6,1.2826416492462158
4,7,0.2,1.8582786321640015
5,7,0.4,1.673823356628418
6,7,0.6,1.354898452758789
7,7,0.6,1.4010074138641357
8,7,0.2,1.7325454950332642
9,7,0.2,2.008716106414795
10,7,0.0,2.1459879875183105
11,7,0.2,1.75929856300354
12,7,0.0,1.9108304977416992
13,7,0.4,1.688981056213379
14,7,0.6,1.3105038404464722
15,7,0.6,1.1829299926757812
16,7,0.6,1.4979816675186157
17,7,0.0,1.8846861124038696
18,7,0.8,1.121006727218628
19,7,0.6,1.284286379814148
0,8,0.4,1.3713078498840332
1,8,0.4,1.5680173635482788
2,8,0.8,1.118610143661499
3,8,0.4,1.4200130701065063
4,8,0.6,1.408412218093872
5,8,0.4,1.4178379774093628
6,8,0.6,1.2733268737792969
7,8,0.6,1.3180149793624878
8,8,0.6,1.1646292209625244
9,8,0.6,1.3184648752212524
10,8,0.2,1.7922416925430298
11,8,0.0,1.8999407291412354
12,8,0.6,1.3927890062332153
13,8,0.4,1.5871131420135498
14,8,0.6,1.1514089107513428
15,8,0.0,1.9733209609985352
16,8,0.2,1.7565606832504272
17,8,0.8,0.9975353479385376
18,8,0.4,1.595301628112793
19,8,0.2,1.5336196422576904
0,9,1.0,0.8772367238998413
1,9,0.4,1.209093689918518
2,9,0.8,0.9010523557662964
3,9,0.2,1.7700474262237549
4,9,0.4,1.4996994733810425
5,9,0.4,1.3415486812591553
6,9,0.4,1.4253686666488647
7,9,0.6,1.2497172355651855
8,9,0.8,1.4296802282333374
9,9,0.0,1.8667583465576172
10,9,0.8,0.70059734582901
11,9,0.8,1.0214426517486572
12,9,0.4,1.2860509157180786
13,9,0.4,1.7073965072631836
14,9,0.4,1.518669843673706
15,9,0.6,0.9574173092842102
16,9,0.4,1.5818016529083252
17,9,0.8,0.9576317667961121
18,9,0.2,1.602540373802185
19,9,0.2,1.6496938467025757
0,10,0.4,1.7544265985488892
1,10,0.8,1.5995633602142334
2,10,0.4,1.5221272706985474
3,10,0.2,1.723806619644165
4,10,0.8,1.2607237100601196
5,10,0.6,1.295302152633667
6,10,0.6,0.8580385446548462
7,10,0.6,1.2940824031829834
8,10,0.6,1.5794130563735962
9,10,0.2,1.735795021057129
10,10,0.4,1.9194533824920654
11,10,0.8,0.9222412109375
12,10,0.4,1.2984811067581177
13,10,0.4,1.2617019414901733
14,10,0.6,1.2737406492233276
15,10,0.8,1.007184386253357
16,10,0.8,1.0455821752548218
17,10,0.6,0.927590012550354
18,10,0.6,1.3701303005218506
19,10,0.6,1.0482873916625977
0,11,0.6,1.4380851984024048
1,11,0.4,1.6229366064071655
2,11,0.8,1.2033847570419312
3,11,0.6,1.664499044418335
4,11,0.8,1.1336942911148071
5,11,1.0,0.7977691888809204
6,11,0.8,0.9428523182868958
7,11,0.8,1.1486610174179077
8,11,0.4,2.2500624656677246
9,11,1.0,0.6523972749710083
10,11,0.4,1.4539765119552612
11,11,0.6,1.4997166395187378
12,11,1.0,0.9275460243225098
13,11,0.4,1.509595274925232
14,11,0.8,0.8971983194351196
15,11,0.6,1.0645992755889893
16,11,0.4,1.3670244216918945
17,11,1.0,0.8786751627922058
18,11,0.8,1.0374066829681396
19,11,0.4,1.8558658361434937
0,12,0.6,1.0604372024536133
1,12,0.6,1.4830451011657715
2,12,0.8,0.9975628852844238
3,12,0.2,2.142951488494873
4,12,0.6,1.1249912977218628
5,12,0.8,0.9131801724433899
6,12,0.6,1.366520643234253
7,12,0.4,1.549644947052002
8,12,0.6,1.392724633216858
9,12,0.4,1.4639942646026611
10,12,0.4,2.328657865524292
11,12,0.8,1.1394965648651123
12,12,1.0,0.9257041811943054
13,12,0.6,1.1926605701446533
14,12,0.6,1.9977270364761353
15,12,0.8,1.3518686294555664
16,12,0.6,1.1999061107635498
17,12,0.6,1.3627872467041016
18,12,0.6,0.9901607632637024
19,12,0.6,1.326125144958496
0,13,0.6,1.0916885137557983
1,13,0.6,1.0707446336746216
2,13,0.6,1.0960421562194824
3,13,0.6,1.3830472230911255
4,13,0.6,1.1845813989639282
5,13,1.0,0.7738145589828491
6,13,0.6,1.3450781106948853
7,13,0.6,1.1783778667449951
8,13,1.0,0.7542282342910767
9,13,0.6,1.6937023401260376
10,13,0.8,0.834164023399353
11,13,0.4,1.7711694240570068
12,13,0.6,1.5753322839736938
13,13,0.8,1.0273656845092773
14,13,0.6,1.3655914068222046
