Client,Round,Accuracy,Loss
0,1,0.0,1.797350525856018
1,1,0.0,1.7984230518341064
2,1,0.4,1.7558271884918213
3,1,0.2,1.8173401355743408
4,1,0.4,1.7838819026947021
5,1,0.4,1.7807655334472656
6,1,0.0,1.796107292175293
7,1,0.4,1.7903683185577393
8,1,0.0,1.7849868535995483
9,1,0.4,1.7898781299591064
10,1,0.2,1.8010953664779663
11,1,0.2,1.7738001346588135
12,1,0.0,1.8065389394760132
13,1,0.2,1.7796310186386108
14,1,0.0,1.790633201599121
15,1,0.0,1.7836968898773193
16,1,0.0,1.7968928813934326
17,1,0.2,1.7890651226043701
18,1,0.0,1.7910807132720947
19,1,0.0,1.8192968368530273
0,2,0.2,1.7862472534179688
1,2,0.0,1.8204429149627686
2,2,0.2,1.7812745571136475
3,2,0.2,1.8016141653060913
4,2,0.2,1.772538423538208
5,2,0.0,1.8075860738754272
6,2,0.0,1.7782726287841797
7,2,0.2,1.786050796508789
8,2,0.0,1.8213657140731812
9,2,0.2,1.8134092092514038
10,2,0.2,1.7903677225112915
11,2,0.2,1.7763354778289795
12,2,0.4,1.759505271911621
13,2,0.2,1.801207184791565
14,2,0.0,1.780207872390747
15,2,0.0,1.8014951944351196
16,2,0.0,1.8064616918563843
17,2,0.2,1.834890365600586
18,2,0.2,1.8092105388641357
19,2,0.2,1.8229801654815674
0,3,0.4,1.8035125732421875
1,3,0.2,1.7730392217636108
2,3,0.2,1.7765052318572998
3,3,0.0,1.8113014698028564
4,3,0.2,1.7854293584823608
5,3,0.0,1.8172976970672607
6,3,0.0,1.8143459558486938
7,3,0.2,1.8254892826080322
8,3,0.4,1.7377780675888062
9,3,0.0,1.797957181930542
10,3,0.6,1.7448962926864624
11,3,0.0,1.8198482990264893
12,3,0.4,1.7885849475860596
13,3,0.0,1.8055864572525024
14,3,0.2,1.8259155750274658
15,3,0.4,1.7864853143692017
16,3,0.0,1.8020553588867188
17,3,0.4,1.769717812538147
18,3,0.0,1.8445470333099365
19,3,0.0,1.8099462985992432
0,4,0.2,1.7851756811141968
1,4,0.0,1.7636209726333618
2,4,0.0,1.7921905517578125
3,4,0.0,1.8288557529449463
4,4,0.2,1.7915273904800415
5,4,0.0,1.7881934642791748
6,4,0.2,1.8187170028686523
7,4,0.2,1.8254363536834717
8,4,0.4,1.722111463546753
9,4,0.0,1.8320560455322266
10,4,0.0,1.8147356510162354
11,4,0.0,1.8275362253189087
12,4,0.2,1.846116065979004
13,4,0.4,1.699532151222229
14,4,0.0,1.8247120380401611
15,4,0.4,1.7493690252304077
16,4,0.2,1.7593854665756226
17,4,0.2,1.7921072244644165
18,4,0.4,1.7021586894989014
19,4,0.2,1.7924106121063232
0,5,0.6,1.719456434249878
1,5,0.0,1.9226306676864624
2,5,0.0,1.845176100730896
3,5,0.2,1.7701241970062256
4,5,0.6,1.6837408542633057
5,5,0.2,1.8130460977554321
6,5,0.2,1.7513307332992554
7,5,0.6,1.6787569522857666
8,5,0.0,1.8141181468963623
9,5,0.4,1.7029187679290771
10,5,0.0,1.7889407873153687
11,5,0.0,1.8046419620513916
12,5,0.2,1.7738142013549805
13,5,0.2,1.8100982904434204
14,5,0.2,1.7738538980484009
15,5,0.0,1.8512970209121704
16,5,0.2,1.8164886236190796
17,5,0.2,1.7966737747192383
18,5,0.0,1.8930885791778564
19,5,0.2,1.713956594467163
0,6,0.2,1.7399425506591797
1,6,0.0,1.8041445016860962
2,6,0.0,1.8314327001571655
3,6,0.2,1.753257155418396
4,6,0.0,1.7576959133148193
5,6,0.2,1.7582237720489502
6,6,0.0,1.7351146936416626
7,6,0.0,1.8347749710083008
8,6,0.0,1.8557231426239014
9,6,0.0,1.716840147972107
10,6,0.6,1.7860548496246338
11,6,0.0,1.8240766525268555
12,6,0.0,1.7572075128555298
