Client,Round,Accuracy,Loss
0,1,0.6,1.7553211450576782
1,1,0.2,1.7772976160049438
2,1,0.0,1.7941755056381226
3,1,0.0,1.8290722370147705
4,1,0.0,1.786108374595642
5,1,0.2,1.7894656658172607
6,1,0.0,1.8061611652374268
7,1,0.0,1.8021395206451416
8,1,0.2,1.7900457382202148
9,1,0.2,1.7914307117462158
10,1,0.4,1.7711139917373657
11,1,0.0,1.8199548721313477
12,1,0.2,1.8042757511138916
13,1,0.0,1.7954533100128174
14,1,0.0,1.810299277305603
15,1,0.0,1.8109467029571533
16,1,0.0,1.7841507196426392
17,1,0.4,1.7865978479385376
18,1,0.0,1.8159087896347046
19,1,0.6,1.7825006246566772
0,2,0.0,1.762336015701294
1,2,0.0,1.8137619495391846
2,2,0.0,1.8253225088119507
3,2,0.0,1.8376938104629517
4,2,0.4,1.7896798849105835
5,2,0.2,1.8283088207244873
6,2,0.6,1.7202686071395874
7,2,0.2,1.8267406225204468
8,2,0.4,1.7480621337890625
9,2,0.0,1.7902543544769287
10,2,0.0,1.8039928674697876
11,2,0.0,1.7825706005096436
12,2,0.2,1.8179956674575806
13,2,0.2,1.8369951248168945
14,2,0.2,1.7734792232513428
15,2,0.4,1.8029199838638306
16,2,0.0,1.803483009338379
17,2,0.2,1.8440555334091187
18,2,0.4,1.7371469736099243
19,2,0.0,1.8167299032211304
0,3,0.2,1.7420375347137451
1,3,0.0,1.8376938104629517
2,3,0.0,1.8474063873291016
3,3,0.2,1.7664902210235596
4,3,0.2,1.7131141424179077
5,3,0.6,1.6988904476165771
6,3,0.2,1.7988160848617554
7,3,0.0,1.8152515888214111
8,3,0.0,1.8600893020629883
9,3,0.0,1.7668222188949585
10,3,0.0,1.8261768817901611
11,3,0.0,1.8308963775634766
12,3,0.0,1.7429742813110352
13,3,0.4,1.7742059230804443
14,3,0.2,1.8116462230682373
15,3,0.4,1.779599905014038
16,3,0.4,1.7795531749725342
17,3,0.0,1.8729947805404663
18,3,0.2,1.752563238143921
19,3,0.4,1.7172088623046875
0,4,0.2,1.7818857431411743
1,4,0.0,1.7912018299102783
2,4,0.2,1.7246814966201782
3,4,0.0,1.9031846523284912
4,4,0.6,1.7222846746444702
5,4,0.0,1.790008544921875
6,4,0.6,1.71527099609375
7,4,0.0,1.8204132318496704
8,4,0.6,1.749354600906372
9,4,0.2,1.7678591012954712
10,4,0.0,1.7670749425888062
11,4,0.0,1.8419067859649658
12,4,0.2,1.7356678247451782
13,4,0.0,1.8723968267440796
14,4,0.2,1.7478052377700806
15,4,0.4,1.7664270401000977
16,4,0.0,1.8460352420806885
17,4,0.2,1.7691071033477783
18,4,0.4,1.7507574558258057
19,4,0.4,1.7380489110946655
0,5,0.0,1.9043171405792236
1,5,0.4,1.7502864599227905
2,5,0.2,1.8149869441986084
3,5,0.2,1.829660177230835
4,5,0.0,1.8944244384765625
5,5,0.2,1.7237831354141235
6,5,0.2,1.827248215675354
7,5,0.2,1.8139718770980835
8,5,0.0,1.8759418725967407
9,5,0.0,1.8588311672210693
10,5,0.0,1.8856779336929321
11,5,0.0,1.8051611185073853
12,5,0.6,1.6903270483016968
13,5,0.2,1.7458972930908203
14,5,0.0,1.7954185009002686
15,5,0.2,1.8007333278656006
16,5,0.2,1.7880535125732422
17,5,0.4,1.7730724811553955
18,5,0.0,1.815391182899475
19,5,0.0,1.8805086612701416
0,6,0.4,1.6924831867218018
1,6,0.4,1.7592217922210693
2,6,0.4,1.8177648782730103
3,6,0.0,1.8076263666152954
4,6,0.4,1.6851508617401123
5,6,0.2,1.8947795629501343
6,6,0.0,1.781002402305603
7,6,0.0,1.8949435949325562
8,6,0.4,1.7793830633163452
9,6,0.0,1.800286054611206
10,6,0.0,1.7882435321807861
11,6,0.2,1.7052524089813232
12,6,0.0,1.834402322769165
13,6,0.4,1.7816212177276611
14,6,0.4,1.6897144317626953
15,6,0.2,1.8218390941619873
16,6,0.0,1.7725375890731812
17,6,0.2,1.82753586769104
18,6,0.0,1.7540563344955444
19,6,0.2,1.7482483386993408
0,7,0.2,1.798358678817749
1,7,0.4,1.7373199462890625
2,7,0.0,1.7919553518295288
3,7,0.2,1.7107330560684204
4,7,0.4,1.6039314270019531
5,7,0.2,1.7684326171875
6,7,0.0,1.8391929864883423
7,7,0.4,1.8226146697998047
8,7,0.0,1.7947843074798584
9,7,0.4,1.6820309162139893
10,7,0.2,1.7990968227386475
11,7,0.2,1.7204746007919312
12,7,0.4,1.7284975051879883
13,7,0.0,1.7816832065582275
14,7,0.2,1.8008832931518555
15,7,0.6,1.6501505374908447
16,7,0.2,1.7103906869888306
17,7,0.0,1.7754844427108765
18,7,0.0,1.867178201675415
19,7,0.2,1.7655222415924072
0,8,0.2,1.8665329217910767
1,8,0.0,1.8131344318389893
2,8,0.2,1.7460424900054932
3,8,0.2,1.8822238445281982
4,8,0.2,1.6944090127944946
5,8,0.0,1.848759651184082
6,8,0.0,1.7562299966812134
7,8,0.6,1.6377465724945068
8,8,0.0,1.7209879159927368
9,8,0.0,1.8443586826324463
10,8,0.2,1.8237712383270264
11,8,0.2,1.7504327297210693
12,8,0.2,1.7733567953109741
13,8,0.0,1.9162120819091797
14,8,0.0,1.75753653049469
15,8,0.2,1.7320966720581055
16,8,0.0,1.7999608516693115
17,8,0.8,1.5181758403778076
18,8,0.2,1.7512683868408203
19,8,0.2,1.807506799697876
0,9,0.6,1.6296851634979248
1,9,0.0,1.8173444271087646
2,9,0.0,1.7312055826187134
3,9,0.2,1.714063048362732
4,9,0.2,1.80863356590271
5,9,0.4,1.6829960346221924
6,9,0.0,1.7007758617401123
7,9,0.0,1.8731708526611328
8,9,0.0,1.7176374197006226
9,9,0.2,1.7152646780014038
10,9,0.2,1.7928593158721924
11,9,0.4,1.7412109375
12,9,0.2,1.6902849674224854
13,9,0.0,1.837257981300354
14,9,0.0,1.7931734323501587
15,9,0.4,1.6953437328338623
16,9,0.2,1.7944475412368774
17,9,0.2,1.7493606805801392
18,9,0.2,1.6760141849517822
19,9,0.0,1.7682174444198608
0,10,0.0,1.8305736780166626
1,10,0.0,1.8136193752288818
2,10,0.2,1.7203575372695923
3,10,0.4,1.6664447784423828
4,10,0.2,1.6862996816635132
5,10,0.0,1.9088008403778076
6,10,0.2,1.901490569114685
7,10,0.2,1.794642686843872
8,10,0.0,1.874555230140686
9,10,0.0,1.7039381265640259
10,10,0.0,1.8715826272964478
11,10,0.4,1.6741434335708618
12,10,0.0,1.8260259628295898
13,10,0.2,1.7545579671859741
14,10,0.4,1.6637561321258545
15,10,0.4,1.7888927459716797
16,10,0.0,1.7263656854629517
17,10,0.2,1.7976186275482178
18,10,0.0,1.9237329959869385
19,10,0.0,1.772752046585083
0,11,0.2,1.8060792684555054
1,11,0.0,1.9120410680770874
2,11,0.2,1.9723856449127197
3,11,0.2,1.9911037683486938
4,11,0.2,1.7592544555664062
5,11,0.0,1.9329586029052734
6,11,0.4,1.616843581199646
7,11,0.0,1.7431869506835938
8,11,0.2,1.751103162765503
9,11,0.4,1.5612636804580688
10,11,0.2,1.727351188659668
11,11,0.0,1.9983832836151123
12,11,0.0,1.751690149307251
13,11,0.4,1.6413997411727905
14,11,0.2,1.6224586963653564
15,11,0.2,1.7492364645004272
16,11,0.0,1.8251546621322632
17,11,0.2,1.7219403982162476
18,11,0.2,1.7284870147705078
19,11,0.2,1.7194044589996338
