Round,AvgAccuracy,AvgLoss
1,0.15000000000000002,1.7960512161254882
2,0.02,1.7991702675819397
3,0.07,1.8050445079803468
4,0.09,1.7985572516918182
5,0.13,1.7989120483398438
6,0.16,1.7955179512500763
7,0.15000000000000002,1.7935275197029115
8,0.16999999999999998,1.793528711795807
9,0.11000000000000001,1.7936995387077332
10,0.06999999999999999,1.8035262167453765
11,0.08,1.7915382981300354
12,0.07999999999999999,1.7905826330184937
13,0.14000000000000004,1.7869826436042786
14,0.16000000000000003,1.776754868030548
15,0.16000000000000006,1.773263281583786
16,0.18,1.7703848898410797
17,0.22000000000000003,1.7675632953643798
18,0.18000000000000002,1.7941894829273224
19,0.24000000000000005,1.7638651192188264
20,0.32000000000000006,1.7472558736801147
21,0.30000000000000004,1.7347148716449738
22,0.22000000000000003,1.7599513530731201
23,0.3500000000000001,1.7249205887317658
24,0.3200000000000001,1.7319017887115478
25,0.4,1.6948766589164734
26,0.45999999999999996,1.653167176246643
27,0.37000000000000016,1.7001146972179413
28,0.3400000000000001,1.699885106086731
29,0.41,1.6378585815429687
30,0.38,1.6523521304130555
