Round,AvgAccuracy,AvgLoss
1,0.09333333333333332,1.8244172930717468
2,0.09999999999999999,1.8149278283119201
3,0.17000000000000004,1.8043145716190339
4,0.14,1.8025714576244354
5,0.17333333333333334,1.7973522186279296
6,0.14666666666666667,1.7940472304821014
7,0.18333333333333338,1.7832017302513123
8,0.12333333333333332,1.7879060447216033
9,0.16000000000000006,1.780842399597168
10,0.16333333333333339,1.7699309885501862
11,0.20666666666666672,1.7595350444316864
12,0.23000000000000004,1.75622615814209
13,0.23666666666666666,1.755291509628296
14,0.32666666666666677,1.7283364951610565
15,0.2733333333333334,1.7534241735935212
16,0.31,1.741049975156784
17,0.31000000000000005,1.7324405372142793
18,0.32666666666666666,1.7219638168811797
19,0.31,1.7152369141578674
20,0.3066666666666667,1.7013167023658753
