Client,Round,Accuracy,Loss
0,1,0.0,5.63810408115387
1,1,0.0,5.603978395462036
2,1,0.0,5.333173036575317
3,1,0.3864406779661017,5.434850454330444
4,1,0.0,5.3197304010391235
5,1,0.0,5.332819223403931
6,1,0.0,5.5197964906692505
7,1,0.0,5.477823376655579
8,1,0.0,5.603066921234131
9,1,0.0,5.520403623580933
10,1,0.6237288135593221,5.196828603744507
11,1,1.0,5.114561080932617
12,1,1.0,5.115873575210571
13,1,0.0,5.317450404167175
14,1,0.0,5.589995384216309
15,1,0.0,5.319528102874756
16,1,0.0,5.636664628982544
17,1,0.0,5.3316367864608765
18,1,0.0,5.5512038469314575
19,1,0.0,5.608089923858643
0,2,0.3525423728813559,5.2928162813186646
1,2,0.0,5.563157558441162
2,2,0.0,5.5347923040390015
3,2,0.3864406779661017,5.187107086181641
4,2,0.13898305084745763,5.216888666152954
5,2,0.0,5.663772463798523
6,2,0.0,5.532943606376648
7,2,0.0,5.516180396080017
8,2,0.27796610169491526,5.3576472997665405
9,2,0.4101694915254237,5.183333873748779
10,2,0.1288135593220339,5.212939262390137
11,2,0.0,5.667510151863098
12,2,0.0,5.584480881690979
13,2,0.05084745762711865,5.325175881385803
14,2,0.0,5.592446804046631
15,2,0.0,5.665393352508545
16,2,0.0,5.518419623374939
17,2,0.0,5.586637258529663
18,2,0.05423728813559322,5.417902231216431
19,2,0.0,5.510599851608276
0,3,0.0,5.34563672542572
1,3,0.0,5.332663893699646
2,3,0.9186440677966101,4.964095234870911
3,3,0.0,5.500328898429871
4,3,0.0,5.869814157485962
5,3,0.0,5.509440541267395
6,3,0.9491525423728814,4.968277931213379
7,3,0.0,5.503790378570557
8,3,0.0,5.6478928327560425
9,3,0.7593220338983051,5.137743711471558
10,3,0.0,5.87362265586853
11,3,0.0,5.64776885509491
12,3,0.0,5.65051794052124
13,3,0.003389830508474576,5.35827112197876
14,3,0.5627118644067797,5.181097388267517
15,3,0.0,5.445961356163025
16,3,0.0,5.871519923210144
17,3,0.0,5.345967054367065
18,3,0.003389830508474576,5.4680304527282715
19,3,0.0,5.363814473152161
0,4,0.0,5.458543300628662
1,4,0.023728813559322035,5.367371082305908
2,4,0.0,5.918391108512878
3,4,0.0,5.585443496704102
4,4,0.9288135593220339,4.926801562309265
5,4,0.0,5.549289703369141
6,4,0.911864406779661,4.925945401191711
7,4,0.0,5.569120526313782
8,4,0.003389830508474576,5.421477437019348
9,4,0.0,5.915973544120789
10,4,0.5559322033898305,5.16442608833313
11,4,0.03389830508474576,5.3081361055374146
12,4,0.711864406779661,5.15485954284668
13,4,0.0,5.6653618812561035
14,4,0.0,5.588833808898926
15,4,0.0,5.464531064033508
16,4,0.0,5.91397488117218
17,4,0.0,5.676951766014099
18,4,0.0,5.656072497367859
19,4,0.02711864406779661,5.315528035163879
0,5,0.0,5.609526991844177
1,5,0.7254237288135593,5.097012162208557
2,5,0.0,5.44154155254364
3,5,0.9864406779661017,4.779479384422302
4,5,0.0,5.358646035194397
5,5,0.0,5.995110273361206
6,5,0.0,5.7135361433029175
7,5,0.9898305084745763,4.782473921775818
8,5,0.6169491525423729,5.094129800796509
9,5,0.0,5.306017637252808
10,5,0.0,6.000299572944641
11,5,0.0,5.4426562786102295
12,5,0.0,5.998234033584595
13,5,0.0,5.710195064544678
14,5,0.0,5.5809818506240845
15,5,0.0,5.421951055526733
16,5,0.0,5.522965788841248
17,5,0.003389830508474576,5.3053693771362305
18,5,0.0,5.601732969284058
19,5,0.0,5.717208385467529
