Client,Round,Accuracy,Loss
0,1,0.4,1.776153326034546
1,1,0.2,1.7852957248687744
2,1,0.2,1.765502691268921
3,1,0.4,1.7683969736099243
4,1,0.4,1.7819973230361938
5,1,0.2,1.7818275690078735
6,1,0.4,1.7712814807891846
7,1,0.0,1.77907395362854
8,1,0.0,1.8015587329864502
9,1,0.4,1.768648386001587
10,1,0.4,1.769230842590332
11,1,0.0,1.7720273733139038
12,1,0.0,1.7697538137435913
13,1,0.2,1.7959463596343994
14,1,0.4,1.7834333181381226
15,1,0.0,1.7944586277008057
16,1,0.0,1.7862685918807983
17,1,0.0,1.7980091571807861
18,1,0.4,1.7672662734985352
19,1,0.0,1.7980778217315674
0,2,0.4,1.7347923517227173
1,2,0.0,1.7960128784179688
2,2,0.0,1.8173595666885376
3,2,0.0,1.726304292678833
4,2,0.0,1.781144380569458
5,2,0.6,1.7024462223052979
6,2,0.4,1.7419040203094482
7,2,0.2,1.7646055221557617
8,2,0.4,1.740854263305664
9,2,0.2,1.7947423458099365
10,2,0.2,1.7682291269302368
11,2,0.0,1.858001947402954
12,2,0.2,1.7863216400146484
13,2,0.0,1.7558090686798096
14,2,0.2,1.7164850234985352
15,2,0.2,1.7717355489730835
16,2,0.0,1.7816444635391235
17,2,0.6,1.7237460613250732
18,2,0.2,1.7641054391860962
19,2,0.0,1.8247759342193604
0,3,0.4,1.744849443435669
1,3,0.4,1.776906967163086
2,3,0.4,1.7259294986724854
3,3,0.2,1.7362117767333984
4,3,0.0,1.731777548789978
5,3,0.4,1.7664331197738647
6,3,0.2,1.8127323389053345
7,3,0.2,1.826988935470581
8,3,0.2,1.734979271888733
9,3,0.2,1.7602068185806274
10,3,0.4,1.6713813543319702
11,3,0.2,1.7972520589828491
12,3,0.6,1.7380130290985107
13,3,0.2,1.7115223407745361
14,3,0.4,1.6718887090682983
15,3,0.4,1.669737458229065
16,3,0.0,1.6564838886260986
17,3,0.0,1.8915071487426758
18,3,0.2,1.848386526107788
19,3,0.6,1.7100330591201782
0,4,0.2,1.5809767246246338
