Client,Round,Accuracy,Loss
0,1,0.2,1.8026103973388672
1,1,0.4,1.7752326726913452
2,1,0.0,1.787809133529663
3,1,0.6,1.763048529624939
4,1,0.2,1.7926464080810547
5,1,0.2,1.7828209400177002
6,1,0.4,1.7746931314468384
7,1,0.0,1.8009750843048096
8,1,0.0,1.7981650829315186
9,1,0.6,1.790671706199646
10,1,0.0,1.794191598892212
11,1,0.0,1.806439995765686
12,1,0.2,1.7958332300186157
13,1,0.4,1.7729933261871338
14,1,0.2,1.7826435565948486
15,1,0.2,1.7821118831634521
16,1,0.4,1.775427222251892
17,1,0.4,1.783188819885254
18,1,0.2,1.7866977453231812
19,1,0.2,1.795562744140625
0,2,0.2,1.8108341693878174
1,2,0.0,1.8153139352798462
2,2,0.0,1.8236078023910522
3,2,0.6,1.7716081142425537
4,2,0.0,1.7954765558242798
5,2,0.2,1.7774744033813477
6,2,0.4,1.7686583995819092
7,2,0.2,1.7817914485931396
8,2,0.4,1.7877382040023804
9,2,0.4,1.7530235052108765
10,2,0.2,1.815381646156311
11,2,0.4,1.7960535287857056
12,2,0.0,1.8323596715927124
13,2,0.0,1.8064079284667969
14,2,0.2,1.791563630104065
15,2,0.2,1.8050386905670166
16,2,0.2,1.767783761024475
17,2,0.2,1.769396424293518
18,2,0.2,1.7485328912734985
19,2,0.2,1.7577873468399048
0,3,0.4,1.7642812728881836
1,3,0.2,1.7633774280548096
2,3,0.0,1.8496363162994385
3,3,0.2,1.8495628833770752
4,3,0.2,1.8054956197738647
5,3,0.0,1.8763564825057983
6,3,0.2,1.7804038524627686
7,3,0.2,1.7592926025390625
8,3,0.2,1.8374141454696655
9,3,0.4,1.7516483068466187
10,3,0.6,1.6955369710922241
11,3,0.4,1.7709934711456299
12,3,0.2,1.7725328207015991
13,3,0.2,1.8085672855377197
14,3,0.0,1.836145043373108
15,3,0.0,1.8581641912460327
16,3,0.2,1.819023847579956
17,3,0.0,1.8291685581207275
18,3,0.0,1.81307852268219
19,3,0.2,1.785593032836914
