Client,Round,Accuracy,Loss
0,1,0.4,1.758342981338501
1,1,0.4,1.7547714710235596
2,1,0.6,1.758507490158081
3,1,0.0,1.8014791011810303
4,1,0.2,1.8006515502929688
5,1,0.6,1.7569313049316406
6,1,0.0,1.8225294351577759
7,1,0.2,1.775091528892517
8,1,0.0,1.8022053241729736
9,1,0.4,1.7505604028701782
10,1,0.4,1.743028998374939
11,1,0.6,1.746986985206604
12,1,0.2,1.7638345956802368
13,1,0.2,1.7909427881240845
14,1,0.2,1.7824218273162842
15,1,0.0,1.7589235305786133
16,1,0.6,1.7379319667816162
17,1,0.4,1.757429838180542
18,1,0.0,1.785212516784668
19,1,0.4,1.7762622833251953
0,2,0.4,1.7705074548721313
1,2,0.4,1.7022329568862915
2,2,0.6,1.7296497821807861
3,2,0.6,1.6877658367156982
4,2,0.2,1.7611110210418701
5,2,0.4,1.822709083557129
6,2,0.6,1.6874158382415771
7,2,0.0,1.8933805227279663
8,2,0.6,1.669324278831482
9,2,0.4,1.7727973461151123
10,2,0.0,1.8247184753417969
11,2,0.6,1.7264257669448853
12,2,0.6,1.7479280233383179
13,2,0.4,1.7756679058074951
14,2,0.2,1.7902536392211914
15,2,0.4,1.79421865940094
16,2,0.6,1.716102957725525
17,2,0.8,1.6951425075531006
18,2,0.2,1.7391433715820312
19,2,0.6,1.7308876514434814
0,3,0.4,1.6843836307525635
1,3,0.6,1.7124621868133545
2,3,0.2,1.7985565662384033
3,3,0.2,1.9101784229278564
4,3,0.4,1.6994984149932861
5,3,0.6,1.7155768871307373
6,3,0.6,1.6483510732650757
7,3,0.2,1.7062556743621826
8,3,0.4,1.5968393087387085
9,3,0.2,1.6958167552947998
10,3,0.2,1.7724459171295166
11,3,0.6,1.5718200206756592
12,3,0.4,1.8156406879425049
13,3,0.6,1.6752361059188843
14,3,0.2,1.7760372161865234
15,3,0.4,1.7200371026992798
16,3,0.6,1.7194465398788452
17,3,0.4,1.5682721138000488
18,3,0.2,1.6754462718963623
19,3,0.4,1.7533947229385376
0,4,0.4,1.612208366394043
1,4,0.2,1.7004051208496094
2,4,0.4,1.6499183177947998
3,4,0.0,1.8150821924209595
4,4,0.0,2.0247600078582764
5,4,0.6,1.5380802154541016
6,4,0.6,1.5777922868728638
7,4,0.4,1.7705097198486328
8,4,0.0,1.8988174200057983
9,4,0.6,1.4037002325057983
10,4,0.0,1.7948548793792725
