Round,AvgAccuracy,AvgLoss
1,0.07500000000000001,3.5789503037929533
2,0.20775000000000002,3.5408926904201508
3,0.34124999999999994,3.4531212627887724
4,0.39225,3.313391476869583
5,0.44099999999999984,3.1353783130645754
6,0.48749999999999993,2.889383542537689
7,0.5075,2.6202884376049043
8,0.5332499999999999,2.2319174975156786
9,0.6354999999999998,1.6952644675970077
10,0.861,1.1460425227880477
