Round,AvgAccuracy,AvgLoss
1,0.4035,3.4952073752880097
2,0.31875,3.492115157842636
3,0.282,3.461172991991043
4,0.40924999999999995,3.3776103258132935
5,0.39300000000000007,3.266764634847641
6,0.46975,3.043846070766449
7,0.47874999999999995,2.712124729156494
8,0.53975,2.316709280014038
9,0.696,1.838767859339714
10,0.8702500000000001,1.3748075991868973
