Round,AvgAccuracy,AvgLoss
1,0.0075000000000000015,8.94249131679535
2,0.5098333333333334,8.720054131746291
3,0.6183333333333334,8.139479166269302
4,0.79975,7.132380658388138
5,0.8879166666666666,5.586735194921493
6,0.9577500000000003,3.6551800221204758
7,0.9795833333333333,1.9626512333750725
8,0.9868333333333336,0.9521757580339909
9,0.9939999999999999,0.4238059563562274
10,0.9951666666666666,0.24268732042983174
