Round,AvgAccuracy,AvgLoss
1,0.21675,3.5776333808898926
2,0.307,3.502577668428421
3,0.27875,3.4458077609539033
4,0.265,3.404348134994507
5,0.35625,3.271350014209747
6,0.437,3.071399176120758
7,0.496,2.7558199942111967
8,0.5239999999999999,2.3462818175554276
9,0.62725,1.9609632968902588
10,0.82575,1.5044025838375092
