Round,AvgAccuracy,AvgLoss
1,0.28825,3.5531238555908202
2,0.34099999999999997,3.5070618271827696
3,0.32725,3.4617417752742767
4,0.33675000000000005,3.3773481070995333
5,0.33399999999999996,3.3007510781288145
6,0.3942500000000001,3.0383667409420014
7,0.46375,2.7436696767807005
8,0.5414999999999999,2.3307855278253555
9,0.69975,1.8167596906423569
10,0.877,1.312958861887455
