Round,AvgAccuracy,AvgLoss
1,0.24775000000000005,3.5585402846336365
2,0.33825,3.503634440898895
3,0.29775000000000007,3.4730719327926636
4,0.46825,3.4034640967845915
5,0.473,3.271195286512375
6,0.48,3.0950839817523956
7,0.48200000000000004,2.8499458134174347
8,0.51925,2.365306407213211
9,0.6274999999999998,1.9227477729320526
10,0.8389999999999999,1.4536358684301376
