Round,AvgAccuracy,AvgLoss
1,0.46941666666666676,8.784072208404542
2,0.8533333333333334,8.388973283767701
3,0.8489166666666667,7.782112407684326
4,0.8751666666666668,6.755331975221634
5,0.9348333333333333,5.284166020154953
6,0.9784999999999999,3.4125476598739626
7,0.9908333333333335,1.9084474116563797
8,0.9965833333333332,0.7630270414054394
9,0.9974166666666666,0.3714338602498174
10,0.9987499999999998,0.1615746227093041
