Round,AvgAccuracy,AvgLoss
1,0.35525,3.5404467940330506
2,0.3434999999999999,3.512508636713028
3,0.3395,3.463820630311966
4,0.34550000000000003,3.3699863135814665
5,0.509,3.2229826152324677
6,0.5137499999999999,3.0276584208011625
7,0.5087499999999999,2.795987808704376
8,0.5197499999999999,2.438057780265808
9,0.59775,2.0701529562473295
10,0.8172499999999999,1.5748782932758332
