Round,AvgAccuracy,AvgLoss
1,0.17,3.5686281085014344
2,0.36525,3.5534004867076874
3,0.35724999999999996,3.5137170433998106
4,0.31875,3.4500540614128115
5,0.29725,3.3903692960739136
6,0.3702499999999999,3.211532789468765
7,0.45299999999999996,2.916384917497635
8,0.49424999999999997,2.525962710380554
9,0.61375,2.0146792590618134
10,0.8180000000000002,1.4937261044979095
