Client,Round,Accuracy,Loss
0,1,0.04,3.54758441448212
0,2,0.345,3.46758008003235
0,3,0.385,3.32839381694794
0,4,0.36,3.37189280986786
0,5,0.345,3.07271993160248
0,6,0.45,2.82468414306641
0,7,0.52,2.34529399871826
0,8,0.555,2.19343256950378
0,9,0.76,1.52976942062378
0,10,0.81,1.32695877552032
1,1,0.06,3.54283607006073
1,2,0.325,3.47407555580139
1,3,0.295,3.41380286216736
1,4,0.46,3.07044982910156
1,5,0.37,3.06511342525482
1,6,0.33,3.25923728942871
1,7,0.54,2.44649732112885
1,8,0.605,2.09126842021942
1,9,0.695,1.71616637706757
1,10,0.87,1.15115767717361
2,1,0.035,3.54681444168091
2,2,0.375,3.44652533531189
2,3,0.48,3.26888620853424
2,4,0.425,3.19209134578705
2,5,0.385,2.93289697170258
2,6,0.505,2.62531423568726
2,7,0.485,2.67633283138275
2,8,0.565,2.29750567674637
2,9,0.755,1.61256098747253
2,10,0.86,1.01588389277458
3,1,0.045,3.54565727710724
3,2,0.43,3.41708660125732
3,3,0.35,3.31265723705292
3,4,0.425,3.17322647571564
3,5,0.36,3.18905127048492
3,6,0.395,3.05930590629578
3,7,0.515,2.47238087654114
3,8,0.59,2.17323005199432
3,9,0.76,1.49223983287811
3,10,0.87,1.05226457118988
4,1,0.045,3.54941642284393
4,2,0.37,3.46149587631226
4,3,0.4,3.31717610359192
4,4,0.435,3.13697350025177
4,5,0.34,3.13217008113861
4,6,0.455,2.81734561920166
4,7,0.56,2.25654292106628
4,8,0.565,2.10160970687866
4,9,0.695,1.61659747362137
4,10,0.88,1.03584149479866
5,1,0.03,3.55748128890991
5,2,0.37,3.47903227806091
5,3,0.37,3.40379953384399
5,4,0.37,3.24878251552582
5,5,0.385,3.04062294960022
5,6,0.43,2.88255715370178
5,7,0.53,2.48466217517853
5,8,0.545,2.20414960384369
5,9,0.755,1.5931801199913
5,10,0.83,1.19169390201569
6,1,0.065,3.54913413524628
6,2,0.385,3.4578127861023
6,3,0.395,3.35360717773438
6,4,0.41,3.17549407482147
6,5,0.375,3.0339412689209
6,6,0.46,2.76503324508667
6,7,0.485,2.6316556930542
6,8,0.555,2.28082871437073
6,9,0.645,1.77004086971283
6,10,0.835,1.21079617738724
7,1,0.045,3.54535365104675
7,2,0.325,3.49556517601013
7,3,0.37,3.34240531921387
7,4,0.415,3.16809523105621
7,5,0.36,3.10352087020874
7,6,0.385,3.0191525220871
7,7,0.52,2.49176049232483
7,8,0.485,2.43236041069031
7,9,0.745,1.55607879161835
7,10,0.775,1.44282239675522
8,1,0.06,3.54485070705414
8,2,0.405,3.45143258571625
8,3,0.38,3.36579048633575
8,4,0.395,3.19608747959137
8,5,0.36,3.04937195777893
8,6,0.4,2.97372460365295
8,7,0.515,2.44759738445282
8,8,0.585,2.1325763463974
8,9,0.705,1.65615499019623
8,10,0.84,1.19836717844009
9,1,0.075,3.54174053668976
9,2,0.305,3.5099196434021
9,3,0.345,3.40230476856232
9,4,0.35,3.26532232761383
9,5,0.395,2.99647986888886
9,6,0.43,2.8548868894577
9,7,0.435,2.83982956409454
9,8,0.565,2.03494411706924
9,9,0.72,1.64699041843414
9,10,0.76,1.26767259836197
10,1,0.08,3.54041802883148
10,2,0.36,3.48071455955505
10,3,0.39,3.33697640895844
10,4,0.43,3.02556347846985
10,5,0.33,3.24338221549988
10,6,0.48,2.83571827411652
10,7,0.49,2.48243296146393
10,8,0.575,2.21423542499542
10,9,0.69,1.78142404556274
10,10,0.83,1.19601100683212
11,1,0.055,3.55033886432648
11,2,0.325,3.47272562980652
11,3,0.425,3.25087440013886
11,4,0.36,3.27330482006073
11,5,0.345,3.13303399085999
11,6,0.365,3.03581857681274
11,7,0.53,2.38794851303101
11,8,0.595,2.03043156862259
11,9,0.67,1.73053550720215
11,10,0.865,0.979150384664536
12,1,0.07,3.54863286018372
12,2,0.38,3.44254720211029
12,3,0.355,3.30916607379913
12,4,0.41,3.2598705291748
12,5,0.375,2.94455993175507
12,6,0.4,2.93732750415802
12,7,0.44,2.75128543376923
12,8,0.55,2.19685864448547
12,9,0.66,1.77475190162659
12,10,0.85,1.22024083137512
13,1,0.04,3.53246295452118
13,2,0.435,3.42224538326263
13,3,0.395,3.33808887004852
13,4,0.395,3.25965666770935
13,5,0.42,2.98982393741608
13,6,0.46,2.79389905929565
13,7,0.52,2.41408228874207
13,8,0.555,2.18675994873047
13,9,0.735,1.57970601320267
13,10,0.755,1.46498847007751
14,1,0.01,3.54017007350922
14,2,0.38,3.47868347167969
14,3,0.31,3.42280757427216
14,4,0.4,3.25634980201721
14,5,0.35,3.18641686439514
14,6,0.45,2.9239182472229
14,7,0.47,2.68293368816376
14,8,0.595,2.08322906494141
14,9,0.69,1.76463049650192
14,10,0.805,1.17680767178535
15,1,0.06,3.53818964958191
15,2,0.415,3.42871022224426
15,3,0.345,3.39948451519012
15,4,0.38,3.19975256919861
15,5,0.33,3.12933051586151
15,6,0.475,2.82944989204407
15,7,0.53,2.47617053985596
15,8,0.57,2.21272206306458
15,9,0.675,1.72105157375336
15,10,0.87,1.11895036697388
16,1,0.045,3.55185639858246
16,2,0.405,3.46611344814301
16,3,0.385,3.35110986232758
16,4,0.375,3.25357604026794
16,5,0.39,2.97441148757935
16,6,0.425,2.81126523017883
16,7,0.445,2.6481705904007
16,8,0.535,2.32085013389587
16,9,0.73,1.64536869525909
16,10,0.83,1.15195578336716
17,1,0.03,3.55409383773804
17,2,0.405,3.43499374389648
17,3,0.395,3.36109697818756
17,4,0.435,3.21230900287628
17,5,0.375,3.14550721645355
17,6,0.475,2.71320497989655
17,7,0.455,2.66233909130096
17,8,0.55,2.25594246387482
17,9,0.685,1.7386120557785
17,10,0.81,1.14968132972717
18,1,0.035,3.55467140674591
18,2,0.395,3.44327962398529
18,3,0.35,3.32176876068115
18,4,0.385,3.207404255867
18,5,0.395,2.91519296169281
18,6,0.44,2.93929064273834
18,7,0.5,2.56101083755493
18,8,0.585,1.99996161460876
18,9,0.755,1.46913057565689
18,10,0.8,1.24292540550232
19,1,0.025,3.54610788822174
19,2,0.395,3.42267227172852
19,3,0.39,3.32082784175873
19,4,0.4,3.17789709568024
19,5,0.345,3.03607380390167
19,6,0.445,2.78969132900238
19,7,0.465,2.65525591373444
19,8,0.575,2.15026998519897
19,9,0.74,1.6285086274147
19,10,0.845,1.20743781328201
