Client,Round,Accuracy,Loss
0,1,0.235,3.55787551403046
0,2,0.215,3.4729710817337
0,3,0.255,3.38702762126923
0,4,0.305,3.39884376525879
0,5,0.4,3.20992028713226
0,6,0.52,2.76035225391388
0,7,0.51,2.55918967723846
0,8,0.63,2.00188863277435
0,9,0.735,1.45706284046173
0,10,0.905,0.988869428634644
1,1,0.25,3.55392467975616
1,2,0.19,3.51431918144226
1,3,0.285,3.39085400104523
1,4,0.36,3.23065292835236
1,5,0.4,3.26853775978088
1,6,0.41,3.12540817260742
1,7,0.545,2.42784404754639
1,8,0.6,1.9528477191925
1,9,0.715,1.56784892082214
1,10,0.885,1.00304073095322
2,1,0.2,3.56042420864105
2,2,0.195,3.5062415599823
2,3,0.28,3.37849068641663
2,4,0.355,3.3268266916275
2,5,0.41,3.24178457260132
2,6,0.52,2.84710741043091
2,7,0.495,2.51347815990448
2,8,0.57,2.05675578117371
2,9,0.68,1.70809292793274
2,10,0.88,0.985850781202316
3,1,0.23,3.55950367450714
3,2,0.285,3.46928584575653
3,3,0.22,3.38522839546204
3,4,0.36,3.32138788700104
3,5,0.415,3.23056256771088
3,6,0.45,2.87602353096008
3,7,0.53,2.51758229732513
3,8,0.535,2.2706390619278
3,9,0.685,1.76146095991135
3,10,0.87,1.06298118829727
4,1,0.27,3.5555248260498
4,2,0.24,3.48334980010986
4,3,0.26,3.39793682098389
4,4,0.365,3.290900349617
4,5,0.47,3.06718420982361
4,6,0.39,3.12849044799805
4,7,0.535,2.45940828323364
4,8,0.59,2.03508388996124
4,9,0.79,1.43305671215057
4,10,0.91,0.931747615337372
5,1,0.265,3.55758655071259
5,2,0.205,3.481764793396
5,3,0.21,3.37051475048065
5,4,0.36,3.2501425743103
5,5,0.49,3.01067698001862
5,6,0.49,2.87320339679718
5,7,0.485,2.51035749912262
5,8,0.575,2.13760328292847
5,9,0.735,1.65635496377945
5,10,0.9,1.11479961872101
6,1,0.275,3.54825901985168
6,2,0.215,3.47561013698578
6,3,0.27,3.39124500751495
6,4,0.33,3.33446061611176
6,5,0.39,3.26670563220978
6,6,0.505,2.80993139743805
6,7,0.515,2.53437852859497
6,8,0.63,1.98512494564056
6,9,0.67,1.67625516653061
6,10,0.92,1.09997469186783
7,1,0.205,3.56496095657349
7,2,0.22,3.49352955818176
7,3,0.235,3.44378685951233
7,4,0.31,3.30385029315949
7,5,0.49,3.0708372592926
7,6,0.47,2.86434805393219
7,7,0.51,2.49961030483246
7,8,0.59,2.10158038139343
7,9,0.74,1.55784243345261
7,10,0.88,1.07247400283813
8,1,0.255,3.55610406398773
8,2,0.22,3.48789370059967
8,3,0.25,3.40229141712189
8,4,0.405,3.26366674900055
8,5,0.425,3.06771528720856
8,6,0.465,2.91060864925385
8,7,0.48,2.51125121116638
