Client,Round,Accuracy,Loss
0,1,0.045,3.58484995365143
0,2,0.235,3.53444564342499
0,3,0.315,3.48108863830566
0,4,0.385,3.36495566368103
0,5,0.455,3.09280395507813
0,6,0.435,3.08659660816193
0,7,0.51,2.67797493934631
0,8,0.56,2.15355515480042
0,9,0.645,1.63951230049133
0,10,0.915,0.935325354337692
1,1,0.08,3.57828032970428
1,2,0.22,3.52451252937317
1,3,0.35,3.4621239900589
1,4,0.39,3.30972850322723
1,5,0.335,3.41799139976501
1,6,0.505,2.8618643283844
1,7,0.515,2.58295822143555
1,8,0.53,2.18745672702789
1,9,0.6,1.91963946819305
1,10,0.85,1.26176011562347
2,1,0.065,3.58292889595032
2,2,0.24,3.52636957168579
2,3,0.315,3.47060990333557
2,4,0.35,3.37496113777161
2,5,0.42,3.20949554443359
2,6,0.51,2.80590987205505
2,7,0.515,2.62619638442993
2,8,0.515,2.26875197887421
2,9,0.65,1.60784888267517
2,10,0.83,1.28384727239609
3,1,0.09,3.57759833335876
3,2,0.19,3.54316401481628
3,3,0.315,3.47294521331787
3,4,0.36,3.34567296504974
3,5,0.505,2.96551895141602
3,6,0.53,2.74170994758606
3,7,0.53,2.53870928287506
3,8,0.53,2.3164895772934
3,9,0.585,1.85818302631378
3,10,0.885,1.11449950933456
4,1,0.105,3.57593631744385
4,2,0.265,3.53288412094116
4,3,0.36,3.42446970939636
4,4,0.42,3.28981482982636
4,5,0.485,3.07017874717712
4,6,0.545,2.77236914634705
4,7,0.565,2.46773219108582
4,8,0.565,2.21194672584534
4,9,0.615,1.83778989315033
4,10,0.815,1.26826757192612
5,1,0.05,3.57822954654694
5,2,0.195,3.53883504867554
5,3,0.34,3.44561755657196
5,4,0.375,3.36854565143585
5,5,0.46,3.0605376958847
5,6,0.51,2.80738615989685
5,7,0.525,2.52834069728851
5,8,0.58,2.12724280357361
5,9,0.655,1.6146165728569
5,10,0.85,1.07785013318062
6,1,0.05,3.58213102817535
6,2,0.195,3.5239337682724
6,3,0.325,3.47918319702148
6,4,0.4,3.28246879577637
6,5,0.52,2.90221500396729
6,6,0.47,2.93453133106232
6,7,0.475,2.693199634552
6,8,0.515,2.26446974277496
6,9,0.675,1.47868311405182
6,10,0.87,0.995644986629486
