Client,Round,Accuracy,Loss
0,1,0.2,3.56646776199341
0,2,0.29,3.53493738174438
0,3,0.34,3.46741139888763
0,4,0.325,3.42205095291138
0,5,0.325,3.31621694564819
0,6,0.34,3.08319020271301
0,7,0.39,2.87344753742218
0,8,0.56,2.2666277885437
0,9,0.685,1.83565753698349
0,10,0.875,1.28385865688324
1,1,0.325,3.54280936717987
1,2,0.385,3.4806592464447
1,3,0.32,3.46715891361237
1,4,0.345,3.39498555660248
1,5,0.365,3.19247317314148
1,6,0.385,3.11924278736115
1,7,0.455,2.74574172496796
1,8,0.545,2.32943141460419
1,9,0.695,1.86291861534119
1,10,0.85,1.3453785777092
2,1,0.23,3.55913376808167
2,2,0.305,3.53658092021942
2,3,0.355,3.44084286689758
2,4,0.32,3.33478784561157
2,5,0.385,3.254807472229
2,6,0.37,3.19215321540833
2,7,0.47,2.84453070163727
2,8,0.585,2.2133629322052
2,9,0.685,1.88456904888153
2,10,0.915,1.32031613588333
3,1,0.275,3.55053114891052
3,2,0.325,3.51211452484131
3,3,0.32,3.44255375862122
3,4,0.345,3.36878490447998
3,5,0.34,3.34214448928833
3,6,0.41,3.00190317630768
3,7,0.45,2.78867769241333
3,8,0.54,2.33403742313385
3,9,0.73,1.73399299383163
3,10,0.89,1.33476120233536
4,1,0.255,3.560791015625
4,2,0.355,3.50024914741516
4,3,0.28,3.49212384223938
4,4,0.34,3.3609414100647
4,5,0.325,3.26963210105896
4,6,0.41,3.04045426845551
4,7,0.46,2.7961585521698
4,8,0.56,2.1427076458931
4,9,0.725,1.75800955295563
4,10,0.845,1.44742494821548
5,1,0.3,3.55395710468292
5,2,0.31,3.50341606140137
5,3,0.35,3.42169940471649
5,4,0.355,3.28848159313202
5,5,0.38,3.16801953315735
5,6,0.455,2.92739987373352
5,7,0.465,2.7103818655014
5,8,0.54,2.50725901126862
5,9,0.705,1.81908965110779
5,10,0.885,1.2715892791748
6,1,0.35,3.53696072101593
6,2,0.29,3.54317879676819
6,3,0.295,3.53353524208069
6,4,0.355,3.40128660202026
6,5,0.35,3.24470818042755
6,6,0.425,2.85864591598511
6,7,0.49,2.64122200012207
6,8,0.545,2.48054850101471
6,9,0.73,1.6627054810524
6,10,0.87,1.3746834397316
7,1,0.3,3.55766773223877
7,2,0.3,3.52755510807037
7,3,0.36,3.42838442325592
7,4,0.345,3.36577725410461
7,5,0.3,3.3419976234436
7,6,0.39,3.00150763988495
7,7,0.47,2.74816811084747
7,8,0.485,2.42115783691406
7,9,0.69,1.84538173675537
