Client,Round,Accuracy,Loss
0,1,0.19,3.57662796974182
0,2,0.27,3.51521611213684
0,3,0.29,3.42315971851349
0,4,0.275,3.42419421672821
0,5,0.335,3.29894661903381
0,6,0.385,3.18577003479004
0,7,0.545,2.65746569633484
0,8,0.5,2.39259266853333
0,9,0.605,1.99168854951859
0,10,0.8,1.56531643867493
1,1,0.17,3.58004951477051
1,2,0.35,3.48952353000641
1,3,0.32,3.41762554645538
1,4,0.34,3.29472517967224
1,5,0.385,3.20547270774841
1,6,0.455,3.07095539569855
1,7,0.52,2.71009874343872
1,8,0.52,2.42864608764648
1,9,0.575,2.02926427125931
1,10,0.845,1.42876923084259
2,1,0.24,3.57877707481384
2,2,0.36,3.48791587352753
2,3,0.28,3.45804476737976
2,4,0.24,3.40427041053772
2,5,0.38,3.28640246391296
2,6,0.415,3.1451758146286
2,7,0.47,2.75915265083313
2,8,0.435,2.53294932842255
2,9,0.575,2.08779680728912
2,10,0.805,1.48220378160477
3,1,0.225,3.58034729957581
3,2,0.285,3.50890898704529
3,3,0.26,3.47103250026703
3,4,0.32,3.35438930988312
3,5,0.325,3.39260017871857
3,6,0.48,2.9683690071106
3,7,0.48,2.78139662742615
3,8,0.51,2.35602390766144
3,9,0.675,1.90775763988495
3,10,0.785,1.65067267417908
4,1,0.28,3.57110440731049
4,2,0.28,3.51219284534454
4,3,0.33,3.44648289680481
4,4,0.315,3.32353830337524
4,5,0.355,3.21451795101166
4,6,0.45,3.08558678627014
4,7,0.51,2.73128139972687
4,8,0.565,2.2293267250061
4,9,0.605,1.99900096654892
4,10,0.855,1.48999804258347
5,1,0.21,3.57885503768921
5,2,0.315,3.49826240539551
5,3,0.25,3.45418655872345
5,4,0.185,3.49944734573364
5,5,0.36,3.17869305610657
5,6,0.42,3.1693822145462
5,7,0.525,2.69940173625946
5,8,0.49,2.48865389823914
5,9,0.595,2.00920224189758
5,10,0.795,1.62362343072891
6,1,0.26,3.57803869247437
6,2,0.295,3.50736331939697
6,3,0.32,3.41680777072907
6,4,0.27,3.42188000679016
6,5,0.37,3.19973814487457
6,6,0.505,2.94243156909943
6,7,0.455,2.79215085506439
6,8,0.52,2.35144627094269
6,9,0.655,1.89293307065964
6,10,0.845,1.51263153553009
7,1,0.24,3.57649600505829
7,2,0.335,3.49101686477661
7,3,0.24,3.45048010349274
7,4,0.245,3.44964039325714
7,5,0.415,3.19027483463287
7,6,0.455,2.96406543254852
7,7,0.55,2.59286773204803
7,8,0.55,2.15987080335617
7,9,0.675,1.87972056865692
7,10,0.825,1.59227329492569
8,1,0.175,3.57810568809509
8,2,0.305,3.50294589996338
8,3,0.215,3.48081612586975
8,4,0.26,3.38800704479218
8,5,0.34,3.25688624382019
8,6,0.405,3.09201192855835
8,7,0.49,2.73380315303803
8,8,0.515,2.35060584545136
8,9,0.595,1.98651164770126
8,10,0.805,1.55527347326279
9,1,0.245,3.57397532463074
9,2,0.41,3.46229803562164
9,3,0.315,3.43649685382843
9,4,0.25,3.4038861989975
9,5,0.34,3.37494039535522
9,6,0.445,3.08198833465576
9,7,0.495,2.68940019607544
9,8,0.515,2.36688327789307
9,9,0.66,1.97963953018188
9,10,0.84,1.49384391307831
10,1,0.19,3.57797861099243
10,2,0.315,3.49797081947327
10,3,0.295,3.42379486560822
10,4,0.29,3.42570173740387
10,5,0.295,3.40838646888733
10,6,0.37,3.24851500988007
10,7,0.415,3.03914535045624
10,8,0.58,2.18422961235046
10,9,0.63,1.98892903327942
10,10,0.835,1.38074725866318
11,1,0.2,3.58060538768768
11,2,0.29,3.50700986385345
11,3,0.225,3.50025725364685
11,4,0.265,3.44210684299469
11,5,0.37,3.31113564968109
11,6,0.47,3.01715850830078
11,7,0.51,2.77488386631012
11,8,0.505,2.45648145675659
11,9,0.63,2.01101964712143
11,10,0.815,1.45800733566284
12,1,0.215,3.57305300235748
12,2,0.295,3.50587952136993
12,3,0.225,3.49504399299622
12,4,0.225,3.49333202838898
12,5,0.385,3.21658670902252
12,6,0.47,2.98926091194153
12,7,0.45,2.87597012519836
12,8,0.515,2.45403075218201
12,9,0.605,1.82943898439407
12,10,0.855,1.39448815584183
13,1,0.235,3.57246613502502
13,2,0.265,3.52072548866272
13,3,0.265,3.43102526664734
13,4,0.24,3.43519735336304
13,5,0.375,3.20251226425171
13,6,0.41,3.10179805755615
13,7,0.48,2.74094152450562
13,8,0.5,2.39887273311615
13,9,0.62,1.963971555233
13,10,0.845,1.4919804930687
14,1,0.2,3.57954931259155
14,2,0.32,3.50156235694885
14,3,0.33,3.43223452568054
14,4,0.26,3.39400386810303
14,5,0.34,3.30265688896179
14,6,0.44,3.09594142436981
14,7,0.45,2.84433364868164
14,8,0.565,2.30546998977661
14,9,0.635,1.96002119779587
14,10,0.865,1.39443856477737
15,1,0.205,3.57658278942108
15,2,0.26,3.52077889442444
15,3,0.345,3.39426553249359
15,4,0.235,3.44153559207916
15,5,0.36,3.26001179218292
15,6,0.41,3.06709265708923
15,7,0.455,2.95994603633881
15,8,0.485,2.44314670562744
15,9,0.63,2.01449924707413
15,10,0.815,1.53702360391617
16,1,0.2,3.58194696903229
16,2,0.31,3.50481069087982
16,3,0.21,3.47634935379028
16,4,0.255,3.34312784671783
16,5,0.415,3.08328306674957
16,6,0.43,3.0555408000946
16,7,0.55,2.58844268321991
16,8,0.62,2.06701612472534
16,9,0.635,1.8645880818367
16,10,0.8,1.59740579128265
17,1,0.23,3.57882821559906
17,2,0.34,3.49162495136261
17,3,0.29,3.42366254329681
17,4,0.21,3.45586347579956
17,5,0.355,3.30494654178619
17,6,0.415,3.12191808223724
17,7,0.49,2.81745278835297
17,8,0.525,2.32214963436127
17,9,0.7,1.72392547130585
17,10,0.795,1.54362225532532
18,1,0.22,3.58179128170013
18,2,0.26,3.5150101184845
18,3,0.32,3.39984035491943
18,4,0.335,3.31973934173584
18,5,0.335,3.32930338382721
18,6,0.47,2.96792995929718
18,7,0.545,2.66315972805023
18,8,0.53,2.30880403518677
18,9,0.65,2.01928073167801
18,10,0.83,1.44317257404327
19,1,0.205,3.57748889923096
19,2,0.28,3.5105367898941
19,3,0.25,3.48454868793488
19,4,0.285,3.37237620353699
19,5,0.29,3.40970492362976
19,6,0.44,3.05709159374237
19,7,0.535,2.66510534286499
19,8,0.535,2.3284364938736
19,9,0.595,2.08007669448853
19,10,0.86,1.45255982875824
